gene,dim1,dim2
Q9USN0,0.116173,-0.542545
P20133,0.329739,-0.483666
P46960,0.211755,-0.543417
Q08650,0.339848,-0.483693
O74850,0.276165,-0.527299
P33299,0.200362,-0.552551
O42931,0.122333,-0.592339
O14189,0.360151,-0.488213
Q12511,0.158003,-0.584066
O43051,0.348192,-0.499368
Q99207,0.0790151,-0.603372
P0CT80,0.0238223,-0.594414
P0C0X0,0.157687,-0.55065
P41911,0.532883,-0.455367
P21696,0.345529,-0.53614
P40376,0.363862,-0.489657
P06245,0.0888191,-0.590502
P28834,0.196207,-0.564607
O13696,0.185058,-0.52598
O60104,0.400476,-0.465556
Q08278,0.401473,-0.466573
Q92372,0.271372,-0.529
P22336,0.310362,-0.529884
P36047,0.345427,-0.504399
P22194,0.0495731,-0.574232
Q9UUK7,0.122769,-0.604083
P04161,0.101587,-0.581646
O14351,0.466617,-0.463277
P40579,0.223282,-0.559146
Q9P7E3,0.189601,-0.567961
P21182,0.408506,-0.49194
Q06218,0.222856,-0.534408
O60080,0.102078,-0.551963
Q06287,0.29963,-0.495863
Q10107,0.257758,-0.520692
Q9USH7,0.192022,-0.529061
P39926,0.217667,-0.539453
P32660,0.361581,-0.444331
Q09891,0.182027,-0.533104
Q9UT16,0.460301,-0.472284
P22135,0.0766179,-0.635796
O13837,0.191062,-0.571277
P17649,0.19197,-0.525023
Q02648,0.418137,-0.470423
O74516,0.0623177,-0.585979
Q12339,0.236397,-0.549766
O74862,0.262453,-0.516504
Q9UT95,0.335306,-0.495078
Q12298,0.216936,-0.575945
P47153,0.185372,-0.550698
O13752,0.190592,-0.550444
O14027,0.241578,-0.575197
Q03148,0.0840938,-0.601425
P32584,0.333583,-0.480724
P87014,0.060168,-0.565322
P32621,-0.053176,-0.671126
Q9UT35,0.389483,-0.493773
Q9P7R0,0.0272431,-0.624339
P08566,0.076725,-0.618757
O74468,0.46298,-0.45953
P36150,0.120002,-0.558547
O60085,0.100141,-0.613282
P38174,0.301988,-0.532153
P40464,0.270999,-0.526939
O13660,0.279201,-0.495706
O13923,0.194442,-0.547838
Q06440,0.148828,-0.552258
O42937,0.250569,-0.566706
P41811,0.342335,-0.491958
P32769,0.171902,-0.595062
O74774,-0.0717544,-0.631806
P53064,0.183194,-0.563573
O94667,0.200583,-0.546814
P22438,0.371539,-0.489589
O14000,0.18311,-0.530086
P32795,0.362954,-0.498998
O59824,0.146028,-0.550673
P08964,0.0192274,-0.62252
Q9USI6,0.290217,-0.514314
P36595,0.267451,-0.528418
P20435,-0.0161985,-0.62284
P53128,0.253492,-0.550389
Q10258,0.00611048,-0.62968
P35817,0.377776,-0.466078
Q9Y7N0,0.162583,-0.577829
O13910,0.0481912,-0.646341
P47083,0.277857,-0.491995
Q9P7Q4,-0.0155645,-0.661793
P18759,0.390448,-0.471022
Q08726,-0.0239238,-0.650068
Q9UTL7,0.423284,-0.466578
Q10162,0.095925,-0.627501
P25627,0.292669,-0.530179
Q12288,0.240366,-0.579195
Q09686,0.247974,-0.536237
P31412,0.219564,-0.550854
Q9HDW6,0.130237,-0.600059
Q12452,0.207139,-0.599311
O74732,0.39728,-0.490854
P40560,0.278895,-0.562431
Q10225,-0.052914,-0.665744
P04913,0.425554,-0.482968
P02294,0.515626,-0.443689
Q01217,0.318828,-0.544444
P31318,0.383142,-0.488777
P38137,0.43229,-0.491669
O74976,0.0215687,-0.616424
P46970,0.0135193,-0.610821
O59809,0.304957,-0.468205
P32902,0.144307,-0.565771
O13970,0.18284,-0.538371
P17709,0.397545,-0.462286
P50521,0.0262221,-0.583443
Q06147,0.331037,-0.508842
O14159,0.218231,-0.529206
P40302,0.0535212,-0.624415
O14250,0.116522,-0.587064
Q12176,0.13838,-0.601047
O36021,0.0235069,-0.613438
P38810,0.00861281,-0.644734
Q9USS7,0.0539309,-0.59912
O74908,0.189142,-0.581859
Q02825,0.147619,-0.548774
O74415,0.291909,-0.506587
P34241,0.258758,-0.517659
P20448,0.283015,-0.506709
Q9UTP9,0.0927767,-0.56574
P30597,0.306236,-0.513843
P08004,0.334008,-0.533603
Q9UTL8,0.0539773,-0.594734
Q08951,0.2906,-0.478075
O59683,0.207406,-0.574532
P25038,0.318786,-0.488937
P33750,0.0812729,-0.645532
O74340,0.0751037,-0.627895
O74983,0.422197,-0.459027
P53152,0.0538731,-0.605494
P13663,0.0331416,-0.630544
P78780,0.0438358,-0.651158
Q12464,0.0653598,-0.627711
O94692,0.411051,-0.501488
P42945,0.120852,-0.57345
O60179,0.150062,-0.524336
O14230,0.126277,-0.573285
P08524,0.0680239,-0.635206
P25040,0.424619,-0.499933
P87156,0.0188808,-0.636472
O94412,0.406112,-0.486796
Q00618,0.0572639,-0.602042
Q9UTL9,-0.0647524,-0.636796
Q06554,0.207211,-0.547475
O42901,0.241861,-0.573436
P53224,0.0167607,-0.605871
Q10298,0.236571,-0.536389
P32838,0.186301,-0.595762
P41003,0.322756,-0.511531
P38989,0.252408,-0.518321
P32771,0.425665,-0.454175
O74540,0.282387,-0.530726
O43056,0.111326,-0.636077
P17423,0.294058,-0.524756
P14736,0.214352,-0.545515
Q10445,0.362764,-0.480642
P60010,0.178136,-0.554149
P10989,0.155192,-0.605276
O13821,0.0856187,-0.636266
P40343,0.320126,-0.516833
P31688,0.0934267,-0.57662
P78875,0.305046,-0.477036
P08019,0.374637,-0.524597
O60087,0.449401,-0.478782
O42939,0.100764,-0.585938
P52488,0.219686,-0.546985
P05756,0.11339,-0.633074
P28189,0.142399,-0.583937
P39986,0.0132318,-0.636805
O14072,-0.0398145,-0.634677
P15496,0.280719,-0.521823
Q10132,0.107995,-0.591552
Q9UTH9,0.176557,-0.583988
Q06053,-0.0173507,-0.628393
Q9Y7L8,0.289935,-0.530732
P32905,0.136727,-0.584393
Q06696,0.174506,-0.559667
O43038,0.386139,-0.462157
Q9P7T6,0.261593,-0.527439
P40093,0.379314,-0.515213
P33893,0.302688,-0.515559
Q9UT77,0.138441,-0.598336
O13883,0.125212,-0.555391
P41733,0.248431,-0.527322
Q12520,0.0354727,-0.615365
Q8WZJ9,0.241262,-0.557502
P00931,0.223719,-0.540289
O13831,0.206731,-0.559078
P19881,-0.037564,-0.628788
Q00472,0.105974,-0.564692
P38747,0.176875,-0.604376
Q9UUK3,0.30506,-0.54255
P87117,0.372261,-0.464369
Q02948,0.414028,-0.451766
O94689,0.129544,-0.56301
P32843,0.249069,-0.507083
P30624,0.132807,-0.631438
O60135,0.224155,-0.540219
Q9UUN5,0.333678,-0.477446
P53633,0.418214,-0.435546
Q01454,-0.0243576,-0.630979
Q9C107,0.103681,-0.593942
O74765,0.106524,-0.610549
P39965,0.436275,-0.483054
Q03406,0.391141,-0.473981
Q9P7C8,0.131054,-0.58011
P47040,0.115554,-0.604062
Q9US09,0.200364,-0.543001
P16140,0.356848,-0.45627
P31411,0.290845,-0.479856
O14092,0.203144,-0.527948
P09950,-0.0594308,-0.635511
Q9UTE0,0.195181,-0.593363
Q99287,0.229165,-0.54971
P0CX56,0.44477,-0.456509
P0CT67,0.107005,-0.576392
O42899,0.311856,-0.522166
P23833,0.0622176,-0.598392
O42938,0.413057,-0.463885
P16862,0.0868284,-0.551657
Q9UUH0,0.0439346,-0.63929
P40986,0.454509,-0.4791
Q12181,0.167563,-0.582575
O94613,0.0197249,-0.619327
O60071,0.275246,-0.501121
P38333,0.0474736,-0.609453
O60052,0.0176342,-0.612366
P29703,-0.0944798,-0.647739
P32457,0.133928,-0.611815
O36023,-0.0579867,-0.647908
P23776,0.21636,-0.589741
Q9URU6,0.234324,-0.5185
P38817,0.325494,-0.518077
P87157,0.189855,-0.514377
Q09191,0.176013,-0.546318
P20434,0.326224,-0.462023
P42946,0.409581,-0.498443
O14267,0.181777,-0.564971
O13867,0.0975223,-0.625145
P18562,-0.0426297,-0.618255
P40030,0.171888,-0.561737
O74820,0.108773,-0.580754
O14361,0.22426,-0.54759
P32452,0.0656939,-0.628653
O74431,0.387737,-0.500856
Q12697,0.111306,-0.542045
Q99385,0.388918,-0.493341
O59768,0.0148329,-0.62161
P78965,0.509808,-0.478611
P41921-1,0.0414407,-0.634129
P36607,0.0345987,-0.646196
P32849,0.306726,-0.50715
P40555,0.067356,-0.598731
O94393,0.514324,-0.45762
P15703,0.203019,-0.521303
O13990,0.102689,-0.564334
P41819,0.298519,-0.502888
Q9USU2,0.230553,-0.499936
P53322,-0.0400873,-0.623049
Q10097,0.038782,-0.589364
P53319,0.0528421,-0.640239
P78812,0.371944,-0.480552
P50523,0.372024,-0.45313
P08525,0.219183,-0.495966
Q10490,0.214616,-0.539134
P26637,0.0629649,-0.643539
P14907,0.0733394,-0.618127
Q10168,0.171421,-0.580159
Q09723,0.1774,-0.600917
P53738,0.369036,-0.494433
O42906,0.0375124,-0.654644
P47122,0.195319,-0.579251
Q9Y7X8,0.359869,-0.49073
P53946,0.222615,-0.537204
O14104,0.266289,-0.542759
P40495,0.1288,-0.594201
Q9P7T7,0.402223,-0.462751
P25576,0.441524,-0.447832
P05750,0.122653,-0.602779
O60128,0.457927,-0.425704
P24782,0.304049,-0.502498
P24783,0.233928,-0.560449
O13947,0.0134404,-0.622103
Q12093,0.251366,-0.524361
O13920,0.0208228,-0.637284
Q06493,0.194857,-0.572846
P39081,0.321115,-0.533085
Q10237,0.068914,-0.638385
O14165,0.190187,-0.601721
Q86ZR7,0.330587,-0.481228
P19073,-0.0206671,-0.609097
Q01112,0.344826,-0.500138
O14059,0.261513,-0.536184
P38635,0.299155,-0.511792
Q10184,0.344265,-0.482877
P40545,0.274419,-0.495122
P53944,0.190035,-0.550685
O14028,0.34757,-0.468369
P36605,0.0926544,-0.628171
P07172,0.144302,-0.550558
Q09766,0.358734,-0.512694
Q12252,0.26444,-0.493881
P78804,0.337571,-0.480267
P39708,0.224839,-0.54083
Q03337,0.28938,-0.525402
Q9P7N9,0.0623181,-0.593503
P20447,0.16958,-0.564048
Q10202,0.192374,-0.524603
P05739,0.12971,-0.621169
P79071,0.336335,-0.46021
O94544,0.38189,-0.46131
Q10740,0.0957644,-0.597714
Q04665,0.122488,-0.57789
P10823,0.161465,-0.599202
O60094,0.362491,-0.495662
P39985,0.451952,-0.443107
Q08096,0.378767,-0.460264
Q09870,-0.0487136,-0.62767
Q09154,0.00510661,-0.625052
P08067,0.238528,-0.533778
P07799,0.0428671,-0.592608
P04786,0.0692972,-0.589676
O60156,0.282044,-0.521112
P39707,0.213769,-0.569526
Q02197,0.0944076,-0.570525
Q9USY3,0.265553,-0.511248
P32471,-0.0328808,-0.641379
O74173,0.332266,-0.498086
O94424,0.167593,-0.622049
P41896,0.299536,-0.512328
P48445,0.437698,-0.487346
O14353,0.440055,-0.46014
P05150,0.245497,-0.586868
P31317,0.127944,-0.618068
P26793,-0.0289809,-0.623024
P39750,0.126527,-0.545987
P00427,0.275464,-0.552298
Q9UTF6,0.116406,-0.585648
P53753,0.311771,-0.554578
Q09850,0.265207,-0.489554
Q09130,0.0510859,-0.676552
P32481,0.0502615,-0.66833
O74541,0.0999973,-0.657069
P47988,0.298716,-0.501663
P17119,0.309147,-0.491716
Q9US03,0.363811,-0.494583
Q02932,0.0447734,-0.578761
O94545,0.376191,-0.436529
O60155,0.29806,-0.578608
P38708,0.15365,-0.556217
Q9US07,0.299311,-0.483506
Q12386,0.323087,-0.460078
P40005,0.400455,-0.466913
Q9UTC9,0.320406,-0.500779
Q03392,0.17096,-0.570765
P15873,0.0872982,-0.617679
P27614,0.198149,-0.565776
O13968,0.0514424,-0.620507
P32327,0.42953,-0.516429
Q9UUE1,0.213735,-0.595572
O94301,0.333108,-0.547632
Q12060,0.287131,-0.576149
Q9C1W3,0.267342,-0.523342
P32476,0.0438904,-0.641696
Q10233,0.300252,-0.554073
P22276,0.239189,-0.507394
O94715,0.190262,-0.568098
Q01855,0.391435,-0.44758
Q12267,0.16665,-0.566722
P41004,0.380565,-0.497625
O43091,0.424079,-0.491939
P18900,0.171768,-0.5343
O94509,0.0313875,-0.628534
Q03557,0.000414675,-0.625657
P20424,0.129318,-0.615933
P21565,0.171309,-0.559455
P22579,0.319354,-0.550758
Q09750,0.185598,-0.559101
P43548,0.300546,-0.498285
O59831,0.428864,-0.48284
P39078,0.290989,-0.514232
P50999,0.180991,-0.61386
P04840,0.0487259,-0.650571
Q9P544,0.139225,-0.60545
P53312,0.160019,-0.557323
O94415,0.303607,-0.480132
Q09892,0.195191,-0.550885
P32485,0.311987,-0.545239
Q05027,-0.0395291,-0.634418
Q09869,0.0146889,-0.60378
Q08282,0.216993,-0.585218
O60157,0.271605,-0.504972
P01123,0.190657,-0.591674
P11620,-0.02037,-0.614275
P14127,0.176354,-0.568297
O42984,0.0931858,-0.640956
P53962,0.265121,-0.545568
Q9Y7T2,0.0419771,-0.625295
P00447,0.0933397,-0.649966
Q9UQX0,0.278715,-0.512926
Q9Y709,0.280528,-0.50144
P52286,0.183248,-0.577614
P32352,0.273621,-0.487784
P87113,0.23331,-0.549297
O94443,0.240127,-0.542875
P53331,0.375631,-0.536359
P47085,0.258964,-0.560542
Q10212,-0.01165,-0.610116
P32776,0.237316,-0.531079
O13745,0.343255,-0.494882
Q9HFE1,0.0611833,-0.59458
P40988,0.443099,-0.51664
Q9P6N8,0.359446,-0.513013
P38712,0.277703,-0.525599
Q9C0Z7,0.00628838,-0.599247
P0CX38,0.307777,-0.482901
P79011,0.237373,-0.56277
P36145,0.0387209,-0.607326
O74866,0.310111,-0.563998
Q03778,0.101335,-0.623844
P38787,0.0397323,-0.608989
Q9HDU6,0.298601,-0.496981
Q9UUH3,0.241851,-0.595939
P42938,0.0134239,-0.617679
Q04067,0.0282118,-0.662238
P78795,0.355503,-0.512267
P38630,0.167742,-0.561339
O60182,-0.0213881,-0.635521
P87131,0.389644,-0.526052
P53206,0.170373,-0.616549
Q12019,-0.00231097,-0.61312
O94248,0.148122,-0.551078
O59781,0.198031,-0.560275
P39722,0.101286,-0.63473
Q9URQ3,-0.0468143,-0.632059
Q9P7N4,0.484428,-0.47382
Q9Y7N7,0.0552241,-0.585789
P23503,0.21893,-0.511845
O13741,0.0722847,-0.597294
Q08208,0.254068,-0.520879
P40051,0.139706,-0.568128
Q10439,0.300441,-0.525289
O59731,0.209561,-0.54253
P40564,0.0679095,-0.592231
P47047,0.438504,-0.44595
O14232,0.194886,-0.51136
P47771,0.38074,-0.479806
Q9URW9,0.0319442,-0.623864
P35196,0.19213,-0.583661
O14171,0.013692,-0.605153
Q9US55,0.204484,-0.608501
P38138,0.319789,-0.558966
Q99189,0.404574,-0.512458
Q9USZ2,0.187957,-0.509682
P38129,0.342762,-0.552618
O13282,0.31215,-0.576812
P32349,0.310681,-0.516298
Q9C106,0.437081,-0.482991
O42915,0.170874,-0.539809
P53044,0.255006,-0.57077
P33755,0.122523,-0.626279
Q9P780,0.349076,-0.510441
P49775,0.380222,-0.529007
P49776,0.249479,-0.582951
O94533,0.366159,-0.466175
P42935,0.408245,-0.45034
Q9URW6,0.35933,-0.523561
P32793,0.114351,-0.60929
O14062,0.157761,-0.611133
P48589,0.35016,-0.459285
P04051,0.46329,-0.495073
O94666,0.464328,-0.46789
Q04177,0.301938,-0.497632
Q9HE11,0.137669,-0.534804
P38921,0.362898,-0.544227
Q10442,-0.0640632,-0.629691
P87308,0.176599,-0.532544
P25369,0.164961,-0.570637
Q9UT75,0.501646,-0.462137
P07884-1,0.389098,-0.477468
P47025,0.300201,-0.501337
Q9P7I3,0.283919,-0.554549
P35718,0.112275,-0.621279
O94285,0.0582324,-0.651556
P52920,0.356071,-0.461879
O94442,0.159784,-0.521944
P36107,0.378063,-0.446582
Q10142,0.303795,-0.47716
O60060,0.204012,-0.530378
P07258,0.250758,-0.507902
P28829,-0.0157722,-0.621724
P23561,0.0866086,-0.624499
P40086,0.340324,-0.503843
Q10361,0.137867,-0.533484
P40506,0.415423,-0.470186
Q9USK7,0.373104,-0.543257
O94385,0.161965,-0.622126
P39685,0.313561,-0.55523
P25515,0.155136,-0.58555
P50515,0.213529,-0.598591
Q10169,0.353061,-0.463231
P48510,0.380933,-0.451134
P39533,0.259218,-0.574509
Q9P7D4,0.368812,-0.439633
P36007,0.170692,-0.60485
O59791,0.321005,-0.492027
P40345,0.271122,-0.583064
O94680,0.271761,-0.505991
P33753,-0.0354295,-0.629851
Q09833,-0.0366122,-0.617432
O42849,0.147663,-0.621986
P15624,0.188674,-0.56322
P40335,0.249667,-0.588957
Q10243,0.06083,-0.663432
P40234,0.133116,-0.607618
P23291,0.328149,-0.474242
P40235,-0.000818434,-0.611751
P29295,0.199556,-0.548216
P40958,0.48147,-0.484302
O14417,0.40617,-0.494496
Q9P6J3,0.332247,-0.478701
P40884,0.338537,-0.470659
Q12149,0.262544,-0.498434
Q10146,0.0328006,-0.575646
Q9UTT1,0.109724,-0.629961
P50101,0.280158,-0.542311
P48353,0.322722,-0.522207
O13633,0.232265,-0.583656
P40496,0.0427509,-0.621889
O42911,-0.0633883,-0.624043
P40047,0.427245,-0.460436
O14293,0.247099,-0.571862
Q9P6P5,0.120433,-0.567298
P36149,0.103834,-0.57448
P27680,0.0510816,-0.601969
O74421,0.000616084,-0.588304
Q9HDV6,0.160867,-0.543459
P40468,0.0172384,-0.614046
P20051,0.359467,-0.535441
Q9UTI0,0.355803,-0.477475
P32318,0.330005,-0.48276
P40998,0.254149,-0.572667
P10869,0.370907,-0.536835
O60163,0.220807,-0.506047
O74787,0.223338,-0.550575
P05374,0.290194,-0.471097
P38753,0.353188,-0.557947
O74749,0.491977,-0.452939
P08091,0.341712,-0.452495
P24031,0.190114,-0.511263
Q04371,-0.05973,-0.64905
Q9UT55,0.491743,-0.48667
P33892,0.273415,-0.555825
Q10105,-0.0373701,-0.636851
O94281,0.0236412,-0.602347
P43639,0.114659,-0.634749
P28748,0.0943776,-0.661123
P32836,0.372542,-0.523218
O43050,0.456217,-0.452803
P53199,0.0863221,-0.619273
P40493,-0.0119459,-0.654689
O94480,0.471143,-0.474048
O43075,0.244927,-0.606545
P53212,0.172769,-0.619248
P22139,0.199965,-0.589146
O13877,0.0758689,-0.618912
O14286,0.0930463,-0.609949
P40416,0.499825,-0.477282
P47037,0.219414,-0.608082
O42649,0.187471,-0.609692
P38829,0.399847,-0.514136
Q9UTL0,0.353345,-0.481
P40850,0.0986001,-0.614002
Q9UTN2,0.486724,-0.42788
Q10242,0.228289,-0.577944
Q03786,0.355783,-0.522188
P38703,0.293737,-0.507984
O59735,0.149314,-0.599118
P38861,0.178681,-0.576016
Q09817,0.380568,-0.53224
Q01682,0.319461,-0.492988
P35842,0.1582,-0.549009
O13724,0.174427,-0.599491
P53303,0.106824,-0.562123
P37291,0.405288,-0.52633
O13972,0.27686,-0.501726
P00815,0.174798,-0.618816
Q9P777,0.439593,-0.473259
O94436,0.44994,-0.461302
P35189,0.0268223,-0.624667
O13642,0.371923,-0.485103
P32875,0.0458735,-0.630193
P53742,0.315827,-0.538376
O14236,0.0587031,-0.627586
Q04958,0.236977,-0.568222
Q9USJ4,0.360963,-0.442232
P53839,0.171669,-0.602238
O14075,0.234404,-0.549847
Q12704,0.13135,-0.57009
P15801,0.0882263,-0.63752
P56287,-0.0105741,-0.645467
P32501,0.174236,-0.613329
P0CX40,0.446607,-0.471305
Q9P7B2,0.508704,-0.463084
P05375,0.0728776,-0.601198
O74827,0.301677,-0.507404
P32609,0.424095,-0.508616
O13786,0.0878032,-0.574187
Q9USP8,0.262868,-0.503821
P28241,0.0829072,-0.609206
Q92338,0.28937,-0.535991
P27697,0.388226,-0.527158
O74803,0.120255,-0.635187
P32628,0.0905045,-0.629266
Q12029,0.18543,-0.540598
O13793,-0.103741,-0.640616
Q9UT56,0.060306,-0.616458
P39939,-0.0753073,-0.628328
Q9P7F4,0.161716,-0.55472
P25608,0.508305,-0.45281
Q09790,0.1883,-0.553907
Q99321,0.112089,-0.630793
Q03897,0.350719,-0.523555
O13686,0.355315,-0.485034
Q07648,0.248499,-0.541072
O14274,0.368771,-0.460812
O43069,0.043702,-0.651192
P38862,0.383795,-0.45573
P38278,0.378336,-0.483261
Q9UUH2,0.434917,-0.453109
O59730,0.153776,-0.551896
Q01662,0.120375,-0.557483
O14037,0.375636,-0.510466
P36154,0.199076,-0.526479
Q09697,0.32024,-0.528573
P43556,0.0949342,-0.652477
Q04272,0.312375,-0.493515
O94318,0.180742,-0.516307
P53848,0.0150492,-0.627277
Q4LB35,0.345949,-0.481215
P87303,0.366336,-0.497406
Q02939,0.240619,-0.610835
Q9USN1,0.310946,-0.554178
Q01846,0.190791,-0.61492
P53852,0.283129,-0.59284
Q09860,0.257797,-0.534363
P46959,0.101937,-0.643741
O14307,0.306109,-0.546048
O42645,0.22031,-0.596127
P31386,0.120835,-0.634866
P38998,0.175894,-0.610267
Q09694,0.474959,-0.458709
O14348,-0.0730321,-0.633908
Q92317,0.0300646,-0.632411
P20606,0.243581,-0.507751
Q01475,0.308585,-0.474825
P39678,0.199429,-0.604855
P41412,0.102204,-0.576477
P32379,0.241134,-0.585348
Q9UT97,0.326768,-0.524756
O74375,-0.0014065,-0.630594
Q04767,0.0141222,-0.632492
Q9HGM6,0.355535,-0.54757
P53838,0.138686,-0.615735
P32454,0.224466,-0.585895
Q9USX1,0.217932,-0.538782
P32377,0.142952,-0.617202
O13963,-0.00223463,-0.606155
P53622,0.248138,-0.535487
Q96WV5,0.176547,-0.547044
P40341,0.190343,-0.55633
Q9HGM3,0.375979,-0.477235
P40498,0.116666,-0.621301
O74974,0.12775,-0.553877
P31209,0.0217564,-0.654363
P04147,0.208744,-0.558506
P11914,0.294809,-0.547163
O94745,0.249991,-0.583084
P46672,0.279692,-0.512184
Q9P6K7,0.253044,-0.521325
Q9P7D2,0.390611,-0.4696
P38796,0.531054,-0.460027
Q12432,0.0869348,-0.638416
O13953,0.207813,-0.506098
P32353,0.320346,-0.511557
O94457,0.406058,-0.498523
Q03532,0.184318,-0.552627
Q09916,0.460684,-0.476807
Q9HDU5,0.123934,-0.627418
P08431,0.275477,-0.515593
P48236,0.261563,-0.573853
O94673,0.305485,-0.521967
Q07381,0.203249,-0.561418
O13956,0.347272,-0.544432
P13681,0.119557,-0.618749
P32598,0.399649,-0.465404
Q9USQ1,0.333424,-0.548375
P49956,0.288081,-0.528188
P53201,0.233265,-0.533795
O14308,0.0960301,-0.582452
O74879,0.397741,-0.527907
P48234,0.420986,-0.509776
P53184,0.0993251,-0.594849
Q9USS0,0.168844,-0.558355
P47173,0.191354,-0.564467
P41888,0.0658038,-0.618606
O94718,0.342064,-0.470677
P38803,0.178291,-0.599946
Q08032,0.454708,-0.473271
O74113,0.262021,-0.57458
O94432,0.305859,-0.507346
Q99383,0.530233,-0.432121
P39940,0.418922,-0.498697
Q92462,0.0310734,-0.623018
Q9C0U6,0.175776,-0.588991
P42826,0.396584,-0.442489
P38821,0.200095,-0.583958
O36014,0.142749,-0.623917
P78790,0.154535,-0.622944
Q12480,0.217146,-0.590523
O13983,0.256344,-0.564567
Q05549,-0.00961552,-0.646543
P87140,0.340153,-0.532066
P32074,0.376849,-0.461677
P40032,0.261059,-0.54959
Q11120,0.25373,-0.5017
P04802,0.360988,-0.543787
O74407,0.534326,-0.450316
Q03441,0.494846,-0.467778
O74446,0.19936,-0.553173
P38788,0.467083,-0.468302
P87142,0.330088,-0.506411
P42943,0.210101,-0.539496
P87153,0.0793262,-0.607938
P53073,0.361685,-0.486469
O94520,-0.0155907,-0.629108
P38717,0.23259,-0.51577
O13818,0.0803335,-0.562486
Q04660,0.49216,-0.442257
O74399,0.0763615,-0.578779
P78750,-0.026477,-0.636853
P40362,0.102838,-0.626527
P43557,0.215175,-0.537656
O14042,0.167079,-0.617116
Q04080,0.116831,-0.628581
Q10351,0.471307,-0.447366
O74496,0.313967,-0.540709
P43621,0.116076,-0.63265
P46985,0.0103112,-0.649551
O13640,0.400347,-0.498703
Q9UTC3,0.31877,-0.507205
Q12146,0.0718312,-0.567513
P38902,0.266162,-0.484241
P87123,0.252002,-0.511996
Q9Y7P1,0.181665,-0.564674
Q03103,0.409355,-0.471505
P46990,0.0939163,-0.598528
O14339,0.00239718,-0.656339
Q12017,0.0628675,-0.663813
Q9Y7L1,0.0694344,-0.643012
Q9UUA6,0.400725,-0.502335
Q05521,0.387696,-0.486324
O74369,0.0962843,-0.639493
P40015,0.11129,-0.594806
O13770,0.298759,-0.529083
P39704,0.439203,-0.473915
Q02336,0.0953977,-0.584039
Q9P7J7,0.115803,-0.601737
O94515,0.104871,-0.600456
P39079,0.26053,-0.493652
Q09756,0.279184,-0.504021
P04807,0.256797,-0.545727
Q9USP5,0.154432,-0.598749
P49018,0.311699,-0.518461
P0CH07,0.0115344,-0.619945
P0CH09,0.267588,-0.539472
Q10256,0.117981,-0.627677
P40087,0.464157,-0.464366
Q9URX8,0.262312,-0.556541
P38181,0.109261,-0.607871
P48363,0.449515,-0.443678
Q10143,0.127051,-0.5521
O13787,0.508754,-0.45122
P21825,0.27351,-0.525494
P07342,0.440325,-0.497621
P36620,0.144949,-0.587158
P19414,0.184024,-0.576739
O13966,0.333881,-0.459943
Q10335,0.147501,-0.571345
Q06103,0.365126,-0.476298
Q92368,0.0403901,-0.636742
P53829,0.134547,-0.622624
P25625,0.0229655,-0.641578
Q9P6N9,0.299992,-0.491967
O94398,0.0779637,-0.63044
P36528,0.415185,-0.447694
P50108,0.446863,-0.494212
P78817,0.266015,-0.509438
Q9P7S2,0.196878,-0.552877
Q12377,0.239042,-0.550748
P79010,0.145242,-0.607012
P04037,0.426039,-0.503346
P37202,0.289091,-0.493855
Q08162,0.385298,-0.478452
Q10318,0.131881,-0.599097
P39522,0.270674,-0.490818
Q10245,0.330334,-0.475747
P38286,0.0448574,-0.59267
P32910,0.353534,-0.460209
O94553,0.329815,-0.459105
P53734,0.285914,-0.498605
Q76PD3,0.0323333,-0.605743
P32774,0.403202,-0.519335
O74948,0.126588,-0.619128
P53981,0.166312,-0.560544
Q9P6N2,0.39964,-0.487167
P35200,0.128376,-0.594086
O59707,0.159401,-0.574232
P40848,0.241341,-0.600664
Q02792,0.312128,-0.489009
P38351,0.298741,-0.537199
Q9US06,0.123566,-0.619804
P43593,0.441056,-0.466554
Q92353,0.458417,-0.438217
P40359,0.24457,-0.58466
O94329,0.36481,-0.523909
Q9UT08,0.380721,-0.481006
P31383,0.411325,-0.445536
P87027,0.418741,-0.470783
P38987,0.396518,-0.48413
Q9USJ9,0.23428,-0.586759
P53163,0.352122,-0.517197
P53915,0.0881286,-0.587651
Q9C0W1,0.244151,-0.571002
P15938,0.145163,-0.584703
Q9P774,0.327468,-0.509465
Q10138,-0.0334853,-0.652764
Q06705,0.0583472,-0.582728
O60072,-0.00235466,-0.638739
P53327,0.143273,-0.628478
O74536,0.17595,-0.555047
P06782,0.40017,-0.506114
P12866,0.176487,-0.605307
P78966,0.177957,-0.590989
P28758,-0.0692624,-0.652548
P00445,0.0108055,-0.587244
O13935,0.281675,-0.577915
P38205,0.145782,-0.594834
P39743,0.377012,-0.46844
O74352,0.0809016,-0.650762
P39730,-0.0664364,-0.650103
Q10251,0.229759,-0.565302
Q01939,0.29486,-0.559154
P41836,0.428165,-0.427688
Q02892,0.511851,-0.424025
O94659,0.216422,-0.564571
Q92375,0.158668,-0.595525
P29509,0.0965421,-0.637019
Q9Y7I8,0.354882,-0.537669
P32527,-0.04491,-0.633052
P22516,0.0606226,-0.610342
O14147,0.126117,-0.630735
P12683,0.0960144,-0.648523
Q10283,0.353087,-0.471133
P40012,0.20193,-0.539462
Q10062,0.220098,-0.543377
P53157,0.347471,-0.522703
O74847,0.357052,-0.472098
Q9UU79,0.358509,-0.468204
P40078,0.368777,-0.442426
P14068,0.283662,-0.530356
P30822,0.171878,-0.572269
