Gene A	Gene B	Score	Category
Q10113	Q10414	1.04775	Non-SL
Q10113	Q10056	1.7388	Non-SL
Q10113	Q7Z991	0.51783	Non-SL
Q10113	O13889	0.6774279999999999	Non-SL
Q10113	P78955	0.26315500000000003	Non-SL
Q10113	Q9UTE5	0.75446	Non-SL
Q10113	Q9HGK2	-0.399444	Non-SL
Q10113	Q9UTD4	-0.395086	Non-SL
Q10113	Q9UTC9	0.896531	Non-SL
Q10113	Q9UTC5	-0.68194	Non-SL
Q10113	Q10362	0.157072	Non-SL
Q10113	Q10364	0.027882	Non-SL
Q10113	Q09772	-0.119992	Non-SL
Q10113	Q09775	-0.028622	Non-SL
Q10113	P41412	-3.210398	SL
Q10113	Q9UUI7	-0.589271	Non-SL
Q10113	Q09792	-0.758319	Non-SL
Q10113	O42841	0.111372	Non-SL
Q10113	O42845	2.108853	Non-SL
Q10113	O13983	0.509342	Non-SL
Q10113	O13923	-0.9655549999999999	Non-SL
Q10113	P40236	-0.038618	Non-SL
Q10113	Q09849	-5.300596	SL
Q10113	Q9P7S6	-0.5697720000000001	Non-SL
Q10113	Q9P7S5	0.665244	Non-SL
Q10113	Q9P7S3	-0.15894	Non-SL
Q10113	O13951	-0.283238	Non-SL
Q10113	P40386	-2.4528529999999997	Inconclusive
Q10113	Q09895	-0.305317	Non-SL
Q10113	Q9UTB3	-1.314324	Inconclusive
Q10113	Q9UTB1	0.7432380000000001	Non-SL
Q10113	Q9UTA7	1.097536	Non-SL
Q10113	Q10423	1.0534350000000001	Non-SL
Q10113	P24339	0.389939	Non-SL
Q10113	Q10169	-0.44745100000000004	Non-SL
Q10113	Q10492	0.304651	Non-SL
Q10113	O13984	0.14423	Non-SL
Q10113	O13985	0.541666	Non-SL
Q10113	O13986	0.41310699999999995	Non-SL
Q10113	O13987	-2.3532290000000002	Inconclusive
Q10113	O42666	0.28978000000000004	Non-SL
Q10113	Q10171	0.353265	Non-SL
Q10113	Q10175	0.955435	Non-SL
Q10113	O14023	-3.945089	SL
Q10113	Q92368	-0.505713	Non-SL
Q10113	O14098	-3.243264	SL
Q10113	O14099	0.451888	Non-SL
Q10113	Q09690	-2.827085	SL
Q10113	Q09696	-0.231854	Non-SL
Q10113	Q09699	0.030802999999999997	Non-SL
Q10113	Q09173	1.575199	Non-SL
Q10113	Q09907	-0.16685999999999998	Non-SL
Q10113	Q09731	-0.14734	Non-SL
Q10113	Q09732	-0.5519109999999999	Non-SL
Q10113	O14100	-7.500056	SL
Q10113	O14108	-0.794096	Non-SL
Q10113	Q9UT96	-0.071649	Non-SL
Q10113	O14116	0.449517	Non-SL
Q10113	Q9P3U1	0.246815	Non-SL
Q10113	Q9P3U0	0.024359	Non-SL
Q10113	Q9UT85	-0.810603	Non-SL
Q10113	Q9UT83	-0.08877	Non-SL
Q10113	Q9UT79	-1.0919450000000002	Inconclusive
Q10113	O14118	-0.248727	Non-SL
Q10113	O14450	-0.589975	Non-SL
Q10113	P87119	-0.07483300000000001	Non-SL
Q10113	P87127	-1.2656040000000002	Inconclusive
Q10113	Q10189	-0.15323399999999998	Non-SL
Q10113	O14139	-1.311312	Inconclusive
Q10113	P39750	1.4752370000000001	Non-SL
Q10113	O14145	0.43370200000000003	Non-SL
Q10113	O14147	0.600578	Non-SL
Q10113	O42868	-0.063034	Non-SL
Q10113	O13298	0.413538	Non-SL
Q10113	O42874	0.114271	Non-SL
Q10113	Q10143	-0.326481	Non-SL
Q10113	Q9P3W2	0.363977	Non-SL
Q10113	P17608	-4.314356	SL
Q10113	O36016	-2.386062	Inconclusive
Q10113	O36023	-4.157557	SL
Q10113	O36030	0.936579	Non-SL
Q10113	Q09831	-0.049372000000000006	Non-SL
Q10113	Q09832	1.086856	Non-SL
Q10113	Q10210	0.171268	Non-SL
Q10113	Q10213	-0.588271	Non-SL
Q10113	Q10215	-1.052414	Inconclusive
Q10113	Q10256	0.239173	Non-SL
Q10113	P87057	0.5393220000000001	Non-SL
Q10113	Q9HE02	-1.001603	Inconclusive
Q10113	Q9HDZ7	-0.41618599999999994	Non-SL
Q10113	Q9UUH3	1.3495540000000001	Non-SL
Q10113	Q9UUH2	1.382688	Non-SL
Q10113	P78817	0.333431	Non-SL
Q10113	P40381	-7.184522	SL
Q10113	Q9US07	-3.0929900000000004	SL
Q10113	P26306	0.315544	Non-SL
Q10113	Q9P7I3	-2.252797	Inconclusive
Q10113	Q9P6M0	0.100381	Non-SL
Q10113	Q9P6L6	-0.394375	Non-SL
Q10113	Q9P6L2	-0.332353	Non-SL
Q10113	Q9P7T4	-1.590786	Inconclusive
Q10113	O14224	0.22799499999999998	Non-SL
Q10113	O14227	-7.519999	SL
Q10113	P78759	-0.46258699999999997	Non-SL
Q10113	Q92348	-0.390384	Non-SL
Q10113	Q92353	-0.180611	Non-SL
Q10113	P49740	-0.560161	Non-SL
Q10113	Q9UT52	0.466521	Non-SL
Q10113	Q09116	-2.170503	Inconclusive
Q10113	P28758	0.080274	Non-SL
Q10113	Q9UT39	-0.397098	Non-SL
Q10113	Q9UT35	-0.031387	Non-SL
Q10113	Q9URY1	0.038736	Non-SL
Q10113	O14285	-5.610059	SL
Q10113	O42634	0.29577800000000004	Non-SL
Q10113	Q9Y703	-0.08463	Non-SL
Q10113	Q9UT23	-2.229922	Inconclusive
Q10113	Q9UR05	-0.050594	Non-SL
Q10113	P36632	0.18666300000000002	Non-SL
Q10113	O14081	-0.840778	Non-SL
Q10113	Q9P7M3	-0.76043	Non-SL
Q10113	Q9C1X4	-0.066133	Non-SL
Q10113	Q9C107	-1.238226	Inconclusive
Q10113	Q9C103	-2.883987	SL
Q10113	Q9C0Z3	-0.020779	Non-SL
Q10113	Q9C0Z0	0.827092	Non-SL
Q10113	Q92383	0.113575	Non-SL
Q10113	O74635	0.009301	Non-SL
Q10113	Q8X1T0	0.319771	Non-SL
Q10113	O94235	-18.164505	SL
Q10113	Q9URU9	-0.38971	Non-SL
Q10113	P49777	-5.261469	SL
Q10113	Q9Y818	0.201897	Non-SL
Q10113	P09988	0.301279	Non-SL
Q10113	Q9Y815	-0.524721	Non-SL
Q10113	Q92398	-0.797751	Non-SL
Q10113	O42905	0.721276	Non-SL
Q10113	Q9P6H9	-2.4168540000000003	Inconclusive
Q10113	P09202	0.49159200000000003	Non-SL
Q10113	P48003	-0.204551	Non-SL
Q10113	O59721	0.095228	Non-SL
Q10113	Q1MTR1	0.9954430000000001	Non-SL
Q10113	O94620	-0.6324960000000001	Non-SL
Q10113	Q09746	0.770918	Non-SL
Q10113	Q09748	-0.062301999999999996	Non-SL
Q10113	O59835	0.985772	Non-SL
Q10113	O94503	-1.500243	Inconclusive
Q10113	O74191	-0.819166	Non-SL
Q10113	O94756	0.254231	Non-SL
Q10113	O94627	0.165218	Non-SL
Q10113	O94630	1.0222280000000001	Non-SL
Q10113	Q9P6R2	-0.1259	Non-SL
Q10113	Q9P6R1	0.345484	Non-SL
Q10113	O60070	-6.562711	SL
Q10113	O60072	-0.87034	Non-SL
Q10113	O60104	1.16295	Non-SL
Q10113	O60109	-0.032682	Non-SL
Q10113	Q9Y7Z1	0.382952	Non-SL
Q10113	Q1MTR5	0.255278	Non-SL
Q10113	O74315	-3.523304	SL
Q10113	Q00472	-0.42926400000000003	Non-SL
Q10113	O94376	0.12826300000000002	Non-SL
Q10113	O94728	0.019075	Non-SL
Q10113	O94731	-0.101022	Non-SL
Q10113	Q1MTQ1	0.395438	Non-SL
Q10113	O13453	-1.131132	Inconclusive
Q10113	O74324	-0.18777	Non-SL
Q10113	O59751	-0.936543	Non-SL
Q10113	O42929	-0.161828	Non-SL
Q10113	O94640	0.31840999999999997	Non-SL
Q10113	O14326	1.003441	Non-SL
Q10113	O14327	-0.080992	Non-SL
Q10113	O14332	0.925945	Non-SL
Q10113	O60117	0.090535	Non-SL
Q10113	O60125	1.083387	Non-SL
Q10113	O42941	0.7106140000000001	Non-SL
Q10113	O42948	-0.38002800000000003	Non-SL
Q10113	Q9P7W6	0.20642800000000003	Non-SL
Q10113	Q9P7W0	0.002897	Non-SL
Q10113	P07799	-0.26327	Non-SL
Q10113	O74729	0.035948	Non-SL
Q10113	O74736	0.9056219999999999	Non-SL
Q10113	O74738	-0.209735	Non-SL
Q10113	Q9P7P2	0.48014399999999996	Non-SL
Q10113	O74748	0.501953	Non-SL
Q10113	Q09948	-1.7071939999999999	Inconclusive
Q10113	O94561	0.90296	Non-SL
Q10113	Q1MTQ5	1.881432	Non-SL
Q10113	O94573	0.012003	Non-SL
Q10113	Q96TL7	0.258741	Non-SL
Q10113	Q9Y7J1	1.472675	Non-SL
Q10113	Q9UUF3	-0.182094	Non-SL
Q10113	O74757	0.210011	Non-SL
Q10113	O74759	0.014273	Non-SL
Q10113	Q9USX9	0.14515899999999998	Non-SL
Q10113	O94495	-1.93482	Inconclusive
Q10113	O60136	-0.385265	Non-SL
Q10113	O60137	-5.150958	SL
Q10113	O60139	0.24702399999999997	Non-SL
Q10113	O60145	-0.733248	Non-SL
Q10113	Q9USW9	-2.905389	SL
Q10113	O60152	0.8089930000000001	Non-SL
Q10113	P25009	0.433183	Non-SL
Q10113	O60161	0.7186130000000001	Non-SL
Q10113	Q9P7Y4	0.650598	Non-SL
Q10113	O14334	-0.314492	Non-SL
Q10113	P28829	-0.132961	Non-SL
Q10113	O14417	-0.9781790000000001	Non-SL
Q10113	Q9P7R5	1.1727809999999999	Non-SL
Q10113	O94307	-1.7083700000000002	Inconclusive
Q10113	O94308	-0.589344	Non-SL
Q10113	O94312	-0.85806	Non-SL
Q10113	O94317	0.288829	Non-SL
Q10113	P40385	-0.033831	Non-SL
Q10113	Q9P7K6	-1.181114	Inconclusive
Q10113	O74350	-1.331377	Inconclusive
Q10113	O60183	-0.429933	Non-SL
Q10113	O74767	0.426425	Non-SL
Q10113	O74789	-1.3485530000000001	Inconclusive
Q10113	Q9P6S5	-11.275146000000001	SL
Q10113	Q9P6S3	0.579476	Non-SL
Q10113	O42996	1.570973	Non-SL
Q10113	Q9USU8	-3.949814	SL
Q10113	Q9USU7	-0.727721	Non-SL
Q10113	P53695	0.53965	Non-SL
Q10113	O94387	0.9195139999999999	Non-SL
Q10113	P36626	0.663938	Non-SL
Q10113	O59669	0.7564930000000001	Non-SL
Q10113	O59672	-0.8807360000000001	Non-SL
Q10113	O59676	-0.08665199999999999	Non-SL
Q10113	Q9Y7K5	-0.023908000000000002	Non-SL
Q10113	Q9Y7K6	0.35731999999999997	Non-SL
Q10113	O74804	-2.0343880000000003	Inconclusive
Q10113	O74805	-0.010575	Non-SL
Q10113	O14338	-1.41028	Inconclusive
Q10113	O14342	-4.720552	SL
Q10113	O43001	0.359653	Non-SL
Q10113	O43004	0.27604	Non-SL
Q10113	O94281	-0.275659	Non-SL
Q10113	O74363	-0.350937	Non-SL
Q10113	O14350	-1.517996	Inconclusive
Q10113	P87308	0.24672399999999997	Non-SL
Q10113	P87311	-4.949516	SL
Q10113	P87313	-0.497306	Non-SL
Q10113	P87314	-6.440462999999999	SL
Q10113	Q09150	-0.033431	Non-SL
Q10113	Q96WV9	0.524049	Non-SL
Q10113	O13606	-2.892576	SL
Q10113	Q9USU3	-0.376369	Non-SL
Q10113	Q9UST9	-0.40979799999999994	Non-SL
Q10113	O74814	0.39236	Non-SL
Q10113	O74827	0.011545	Non-SL
Q10113	P87074	-0.10094199999999999	Non-SL
Q10113	Q9Y7Y5	-0.646642	Non-SL
Q10113	O43017	-4.673222	SL
Q10113	O43023	-0.816348	Non-SL
Q10113	O59702	-0.960989	Non-SL
Q10113	O59704	0.146647	Non-SL
Q10113	Q9HGN2	-2.189699	Inconclusive
Q10113	P87175	1.705342	Non-SL
Q10113	P28706	0.197331	Non-SL
Q10113	O43049	0.9778549999999999	Non-SL
Q10113	O74381	1.0621909999999999	Non-SL
Q10113	O74382	0.166068	Non-SL
Q10113	O74385	-0.6584439999999999	Non-SL
Q10113	Q09329	1.383529	Non-SL
Q10113	Q9UUB6	0.166733	Non-SL
Q10113	O60016	-21.293904	SL
Q10113	O94364	-0.29431399999999996	Non-SL
Q10113	O74964	-3.20466	SL
Q10113	O74965	-0.901711	Non-SL
Q10113	O59742	-0.525004	Non-SL
Q10113	P36616	0.658821	Non-SL
Q10113	Q9HGM8	-0.32674699999999995	Non-SL
Q10113	Q9Y884	-0.23355599999999999	Non-SL
Q10113	Q9HGM2	-0.042555	Non-SL
Q10113	Q9USS2	-0.4311	Non-SL
Q10113	O60059	-0.18366300000000002	Non-SL
Q10113	Q9USR6	0.489696	Non-SL
Q10113	Q9USQ6	0.448525	Non-SL
Q10113	Q10332	0.37175199999999997	Non-SL
Q10113	O94526	-0.396873	Non-SL
Q10113	O94527	1.117315	Non-SL
Q10113	O94529	-2.455115	Inconclusive
Q10113	O59753	-0.8366680000000001	Non-SL
Q10113	O94663	0.017155	Non-SL
Q10113	W6JQK2	-0.675369	Non-SL
Q10113	Q9HEQ9	-0.6162890000000001	Non-SL
Q10113	Q92372	0.050174	Non-SL
Q10113	O43066	2.365093	Non-SL
Q10113	O94324	1.481195	Non-SL
Q10113	O94331	-0.29524	Non-SL
Q10113	O94332	0.109944	Non-SL
Q10113	P56523	-0.266995	Non-SL
Q10113	P04689	0.309487	Non-SL
Q10113	Q9HGL3	-3.349358	SL
Q10113	O94687	-11.296397	SL
Q10113	O94689	0.43638999999999994	Non-SL
Q10113	Q8WZK4	1.646764	Non-SL
Q10113	O42991	-0.364782	Non-SL
Q10113	O42993	0.23677199999999998	Non-SL
Q10113	O94289	-0.8603219999999999	Non-SL
Q10113	P09322	-0.035396	Non-SL
Q10113	P09988	0.30809899999999996	Non-SL
Q10113	O13641	-0.133076	Non-SL
Q10113	O43077	0.141255	Non-SL
Q10113	Q9USQ1	-1.963557	Inconclusive
Q10113	O43083	-8.370544	SL
Q10113	O43085	-1.615553	Inconclusive
Q10113	Q9C0W2	-2.208889	Inconclusive
Q10113	Q9P7X0	0.155591	Non-SL
Q10113	Q9P797	0.358543	Non-SL
Q10113	Q9P795	-2.353629	Inconclusive
Q10113	Q9P794	0.028669	Non-SL
Q10113	Q9P793	-0.18432	Non-SL
Q10113	Q9P790	-0.37038699999999997	Non-SL
Q10113	Q9P7D3	1.0893899999999999	Non-SL
Q10113	Q9P7D2	-1.156218	Inconclusive
Q10113	O94256	0.0007559999999999999	Non-SL
Q10113	O94259	-0.45918100000000006	Non-SL
Q10113	O94266	-0.286392	Non-SL
Q10113	O94269	0.37956599999999996	Non-SL
Q10113	O94271	0.926701	Non-SL
Q10113	O94273	-0.185451	Non-SL
Q10113	O94275	0.162921	Non-SL
Q10113	O94279	-0.6373979999999999	Non-SL
Q10113	Q9C0V7	0.6450670000000001	Non-SL
Q10113	Q9HDU2	-0.52067	Non-SL
Q10113	O59759	-0.180132	Non-SL
Q10113	O59762	0.078127	Non-SL
Q10113	O59763	-0.888302	Non-SL
Q10113	Q7LKZ5	-0.001213	Non-SL
Q10113	O74834	1.016504	Non-SL
Q10113	Q9USP1	-3.0306830000000002	SL
Q10113	Q9USP0	0.320703	Non-SL
Q10113	Q10426	-19.057827	SL
Q10113	Q76PD2	-1.213447	Inconclusive
Q10113	O74405	-1.22686	Inconclusive
Q10113	A0ZWU1	0.17252	Non-SL
Q10113	Q09172	-0.914538	Non-SL
Q10113	O74842	-0.027094	Non-SL
Q10113	O74845	-1.7256610000000001	Inconclusive
Q10113	O94703	-10.674028999999999	SL
Q10113	O94709	0.37346399999999996	Non-SL
Q10113	O94394	0.001811	Non-SL
Q10113	O94396	0.011612	Non-SL
Q10113	O94400	0.130892	Non-SL
Q10113	O94405	-0.100427	Non-SL
Q10113	Q9USN8	1.0711190000000002	Non-SL
Q10113	Q9USN7	0.289485	Non-SL
Q10113	O94545	0.679599	Non-SL
Q10113	O94714	-0.16450499999999998	Non-SL
Q10113	O94717	-3.128125	SL
Q10113	Q9Y7N0	-0.570819	Non-SL
Q10113	Q9Y7N2	0.63666	Non-SL
Q10113	P38938	0.21636599999999998	Non-SL
Q10113	O74427	-0.964384	Non-SL
Q10113	P79011	0.13788399999999998	Non-SL
Q10113	O74465	-8.311646000000001	SL
Q10113	O74467	-0.088946	Non-SL
Q10113	P36625	-0.45292200000000005	Non-SL
Q10113	O74856	-4.524979	SL
Q10113	O74860	-0.654837	Non-SL
Q10113	O74861	-2.760784	SL
Q10113	O74863	-0.566945	Non-SL
Q10113	Q10428	-3.641853	SL
Q10113	Q09884	-5.604357	SL
Q10113	Q9USL6	-0.24822600000000003	Non-SL
Q10113	Q9USL4	-0.130253	Non-SL
Q10113	Q9USL1	0.45962200000000003	Non-SL
Q10113	Q09170	-0.32863600000000004	Non-SL
Q10113	P78789	-1.851284	Inconclusive
Q10113	O94474	0.6901520000000001	Non-SL
Q10113	O94480	0.373485	Non-SL
Q10113	O74630	1.761306	Non-SL
Q10113	Q9P7I8	0.9903190000000001	Non-SL
Q10113	O74500	-0.853716	Non-SL
Q10113	O74502	-1.238182	Inconclusive
Q10113	O74503	-1.3108030000000002	Inconclusive
Q10113	Q9Y7R4	-9.145449000000001	SL
Q10113	Q9Y7R7	1.655531	Non-SL
Q10113	O74874	-1.9478419999999999	Inconclusive
Q10113	O74999	0.09779299999999999	Non-SL
Q10113	P40389	1.206421	Non-SL
Q10113	O59797	0.698346	Non-SL
Q10113	O94487	0.031041000000000003	Non-SL
Q10113	O94490	-1.23	Inconclusive
Q10113	Q9USK2	-0.239938	Non-SL
Q10113	P87236	-0.41417600000000004	Non-SL
Q10113	P87240	-0.171464	Non-SL
Q10113	P87244	0.13808099999999998	Non-SL
Q10113	Q9P3U9	0.342317	Non-SL
Q10113	Q9P3U8	0.226588	Non-SL
Q10113	O59801	-0.564552	Non-SL
Q10113	O94241	-0.42771099999999995	Non-SL
Q10113	O59811	0.13713499999999998	Non-SL
Q10113	O74897	-0.0035479999999999995	Non-SL
Q10113	O94588	-0.6921039999999999	Non-SL
Q10113	O74508	-5.6199639999999995	SL
Q10113	O94347	0.8017569999999999	Non-SL
Q10113	O74910	-19.939493	SL
Q10113	P04909	0.700588	Non-SL
Q10113	O94602	0.551563	Non-SL
Q10113	O94603	-0.49750200000000006	Non-SL
Q10113	O94606	0.149197	Non-SL
Q10113	Q9Y7V2	-0.324764	Non-SL
Q10113	O74515	-0.9895649999999999	Non-SL
Q10113	O74518	-3.29275	SL
Q10113	O74957	-9.010689999999999	SL
Q10113	O94247	0.6068	Non-SL
Q10113	O74919	-0.2634	Non-SL
Q10113	O74920	-0.747726	Non-SL
Q10113	O74922	0.43261000000000005	Non-SL
Q10113	O94533	-0.012176000000000001	Non-SL
Q10113	O94534	-15.357861999999999	SL
Q10113	O74560	-17.293727	SL
Q10113	Q9UR24	-0.414892	Non-SL
Q10113	Q9USG9	-0.38609299999999996	Non-SL
Q10113	Q9C0U6	-0.6908	Non-SL
Q9UUK4	O13819	0.0034479999999999997	Non-SL
Q9UUK4	O13820	-1.109849	Inconclusive
Q9UUK4	O13838	-1.5805420000000001	Inconclusive
Q9UUK4	O13839	1.6988470000000002	Non-SL
Q9UUK4	P54280	-0.910961	Non-SL
Q9UUK4	O13846	-3.391751	SL
Q9UUK4	Q10056	-3.02392	SL
Q9UUK4	P49373	0.40041	Non-SL
Q9UUK4	Q9HE09	-0.63654	Non-SL
Q9UUK4	Q9UUL2	-0.323874	Non-SL
Q9UUK4	Q7LKV1	-1.538877	Inconclusive
Q9UUK4	Q9HE05	0.7925760000000001	Non-SL
Q9UUK4	Q9HGK2	-2.788534	SL
Q9UUK4	Q9UTD4	-0.405558	Non-SL
Q9UUK4	Q9UTC9	0.170829	Non-SL
Q9UUK4	Q09772	0.22386799999999998	Non-SL
Q9UUK4	P41412	-0.131369	Non-SL
Q9UUK4	O13911	-10.838104	SL
Q9UUK4	Q09849	-4.568995	SL
Q9UUK4	Q9P7S6	-0.630826	Non-SL
Q9UUK4	Q9P7S5	-0.076524	Non-SL
Q9UUK4	Q9P7S3	2.513116	Non-SL
Q9UUK4	O42858	0.43916700000000003	Non-SL
Q9UUK4	O42860	0.276262	Non-SL
Q9UUK4	O13951	2.771114	Non-SL
Q9UUK4	P40386	-0.37314	Non-SL
Q9UUK4	Q09895	0.260042	Non-SL
Q9UUK4	O42861	0.667888	Non-SL
Q9UUK4	Q9UTB3	0.361484	Non-SL
Q9UUK4	Q9UTB1	-1.014102	Inconclusive
Q9UUK4	Q9UTA7	-1.269188	Inconclusive
Q9UUK4	Q10423	-1.474773	Inconclusive
Q9UUK4	O13977	-1.556024	Inconclusive
Q9UUK4	Q9Y825	-0.07474	Non-SL
Q9UUK4	Q10169	-1.596571	Inconclusive
Q9UUK4	O13984	-0.725578	Non-SL
Q9UUK4	O13985	-0.058912	Non-SL
Q9UUK4	O13986	-3.9848260000000004	SL
Q9UUK4	O13987	-0.17443599999999998	Non-SL
Q9UUK4	Q10171	-1.3028110000000002	Inconclusive
Q9UUK4	Q10175	-2.064998	Inconclusive
Q9UUK4	Q09690	-0.485285	Non-SL
Q9UUK4	Q09696	-2.925767	SL
Q9UUK4	Q09699	-2.440162	Inconclusive
Q9UUK4	Q09907	-0.38411	Non-SL
Q9UUK4	Q09731	-2.2643419999999996	Inconclusive
Q9UUK4	Q09732	-0.520663	Non-SL
Q9UUK4	Q9UT96	-0.925207	Non-SL
Q9UUK4	O14116	-1.764171	Inconclusive
Q9UUK4	Q9P3U1	-2.0651610000000002	Inconclusive
Q9UUK4	Q9P3U0	-0.500438	Non-SL
Q9UUK4	Q9UT79	0.9108040000000001	Non-SL
Q9UUK4	O14450	-3.283372	SL
Q9UUK4	P87127	-4.741294	SL
Q9UUK4	O14127	0.010579	Non-SL
Q9UUK4	O14135	1.817777	Non-SL
Q9UUK4	P79065	0.22665300000000002	Non-SL
Q9UUK4	P30821	0.80287	Non-SL
Q9UUK4	O42868	-0.681979	Non-SL
Q9UUK4	O13298	-3.168341	SL
Q9UUK4	Q10077	-0.212142	Non-SL
Q9UUK4	Q10143	-2.324309	Inconclusive
Q9UUK4	O14161	1.10195	Non-SL
Q9UUK4	Q10236	0.765349	Non-SL
Q9UUK4	Q10213	0.344451	Non-SL
Q9UUK4	P87057	0.264896	Non-SL
Q9UUK4	Q9HE02	-1.870972	Inconclusive
Q9UUK4	Q9HGP4	1.685744	Non-SL
Q9UUK4	Q9P6Q1	-0.501768	Non-SL
Q9UUK4	P40381	-1.543985	Inconclusive
Q9UUK4	Q9US07	-0.9383870000000001	Non-SL
Q9UUK4	P26306	0.590849	Non-SL
Q9UUK4	Q9P6M0	0.160098	Non-SL
Q9UUK4	Q9P6L6	0.501746	Non-SL
Q9UUK4	Q9P6L2	-0.12928800000000001	Non-SL
Q9UUK4	Q9P7T4	-0.806547	Non-SL
Q9UUK4	O14210	0.488466	Non-SL
Q9UUK4	O14213	0.076464	Non-SL
Q9UUK4	O14224	0.38382	Non-SL
Q9UUK4	O14227	-2.1807369999999997	Inconclusive
Q9UUK4	P78759	-0.5727260000000001	Non-SL
Q9UUK4	Q92348	-0.624613	Non-SL
Q9UUK4	Q92353	-3.275086	SL
Q9UUK4	Q9UT52	1.101639	Non-SL
Q9UUK4	Q09116	0.766964	Non-SL
Q9UUK4	Q9UT39	0.813549	Non-SL
Q9UUK4	O14285	-1.136483	Inconclusive
Q9UUK4	O42634	0.128593	Non-SL
Q9UUK4	Q9Y703	-0.149944	Non-SL
Q9UUK4	Q9UT23	-0.105948	Non-SL
Q9UUK4	Q9UR05	-4.971680999999999	SL
Q9UUK4	P36632	0.392374	Non-SL
Q9UUK4	O14306	0.6710470000000001	Non-SL
Q9UUK4	Q9P7G6	0.376154	Non-SL
Q9UUK4	Q9P7M3	-0.15777	Non-SL
Q9UUK4	Q9HDY1	-7.194483999999999	SL
Q9UUK4	Q9C103	-7.664281	SL
Q9UUK4	Q92383	-0.624734	Non-SL
Q9UUK4	O94235	-4.11751	SL
Q9UUK4	Q9URU9	-1.7917900000000002	Inconclusive
Q9UUK4	P49777	0.8195110000000001	Non-SL
Q9UUK4	Q9Y818	0.966772	Non-SL
Q9UUK4	Q9Y815	0.489184	Non-SL
Q9UUK4	Q92398	-1.844208	Inconclusive
Q9UUK4	O42905	0.726438	Non-SL
Q9UUK4	Q9P6H9	-1.521763	Inconclusive
Q9UUK4	P48003	-4.222501	SL
Q9UUK4	Q09748	-1.08321	Inconclusive
Q9UUK4	O59835	-0.43119700000000005	Non-SL
Q9UUK4	O94503	-8.728710000000001	SL
Q9UUK4	O74191	1.754116	Non-SL
Q9UUK4	O94627	0.696507	Non-SL
Q9UUK4	O94630	-1.462336	Inconclusive
Q9UUK4	Q9P6R2	-1.233646	Inconclusive
Q9UUK4	Q9P6R1	0.328911	Non-SL
Q9UUK4	O60070	2.479189	Non-SL
Q9UUK4	O74315	0.841888	Non-SL
Q9UUK4	O94728	-0.577288	Non-SL
Q9UUK4	O94731	-0.6008789999999999	Non-SL
Q9UUK4	Q1MTQ1	-0.235871	Non-SL
Q9UUK4	O74324	-1.2418770000000001	Inconclusive
Q9UUK4	O59751	-0.9199510000000001	Non-SL
Q9UUK4	O42929	-0.66645	Non-SL
Q9UUK4	O94640	0.180454	Non-SL
Q9UUK4	O14326	1.807943	Non-SL
Q9UUK4	Q9P7W6	-0.835461	Non-SL
Q9UUK4	Q9P7W0	1.525227	Non-SL
Q9UUK4	P07799	-2.2053580000000004	Inconclusive
Q9UUK4	O74736	2.083991	Non-SL
Q9UUK4	O74738	0.743877	Non-SL
Q9UUK4	Q9P7P2	-0.243273	Non-SL
Q9UUK4	O74748	0.833367	Non-SL
Q9UUK4	Q09948	1.418208	Non-SL
Q9UUK4	O94561	0.7018949999999999	Non-SL
Q9UUK4	O94573	0.213761	Non-SL
Q9UUK4	Q96TL7	-1.041334	Inconclusive
Q9UUK4	Q9Y7J1	-0.45362700000000006	Non-SL
Q9UUK4	O74759	-0.572278	Non-SL
Q9UUK4	Q9USX9	-1.0829360000000001	Inconclusive
Q9UUK4	O60137	0.619432	Non-SL
Q9UUK4	O60139	0.421246	Non-SL
Q9UUK4	Q9USW9	-0.141543	Non-SL
Q9UUK4	P25009	-0.8033239999999999	Non-SL
Q9UUK4	O14334	2.357171	Non-SL
Q9UUK4	O14417	-0.179067	Non-SL
Q9UUK4	Q9P7R5	0.402071	Non-SL
Q9UUK4	O94307	-3.0477849999999997	SL
Q9UUK4	O94308	-0.21269200000000002	Non-SL
Q9UUK4	O94312	-1.007371	Inconclusive
Q9UUK4	O74350	-2.6651119999999997	SL
Q9UUK4	O74767	-1.00011	Inconclusive
Q9UUK4	Q9P6S5	-3.850403	SL
Q9UUK4	Q9P6S3	-0.349149	Non-SL
Q9UUK4	Q9USU8	-1.382601	Inconclusive
Q9UUK4	Q9USU7	-0.619947	Non-SL
Q9UUK4	P53695	-0.8382120000000001	Non-SL
Q9UUK4	P36626	0.741535	Non-SL
Q9UUK4	O59669	-1.822122	Inconclusive
Q9UUK4	O59672	-1.292422	Inconclusive
Q9UUK4	Q9Y7K5	0.288671	Non-SL
Q9UUK4	Q9Y7K6	-0.378079	Non-SL
Q9UUK4	O74804	-2.2104790000000003	Inconclusive
Q9UUK4	O14338	0.791513	Non-SL
Q9UUK4	O14342	4.776229	Non-SL
Q9UUK4	O43004	1.235723	Non-SL
Q9UUK4	O94281	-1.035774	Inconclusive
Q9UUK4	O74363	2.070114	Non-SL
Q9UUK4	O14350	-1.039307	Inconclusive
Q9UUK4	P87308	-0.9776100000000001	Non-SL
Q9UUK4	P87311	-5.401984	SL
Q9UUK4	P87313	-2.0413200000000002	Inconclusive
Q9UUK4	P87314	-2.099376	Inconclusive
Q9UUK4	Q09150	1.530054	Non-SL
Q9UUK4	O13606	-0.500689	Non-SL
