gene,dim1,dim2
P33411,-0.30931,1.34193
Q12318,-0.31695,1.31922
P09734,-0.350478,1.34348
P32790,-0.293587,1.35711
P39727,-0.274243,1.37697
P14724,-0.310586,1.35693
Q03707,-0.322929,1.34393
P39538,-0.338779,1.34532
P02294,-0.325674,1.35461
P25302,-0.349856,1.3336
P13902,-0.335123,1.33562
P17423,-0.279083,1.33903
Q12098,-0.302744,1.34487
Q99344,-0.33067,1.33987
Q08749,-0.305893,1.34078
Q03375,-0.311586,1.3342
Q04779,-0.328773,1.35052
P39001,-0.33274,1.36436
P40214,-0.320281,1.33091
P25087,-0.3187,1.35093
P38915,-0.330424,1.33071
P40469,-0.344108,1.34242
P53187,-0.293386,1.33782
P53299,-0.334038,1.34577
P40965,-0.316544,1.35708
P79060,0.135111,3.46285
P32911,0.159621,3.49296
Q9UT67,0.330643,3.36586
P38287,0.314145,3.37237
P30666,0.307768,3.3584
P24279,0.29497,3.36755
P23291,0.346973,3.27919
P40234,0.346509,3.32516
Q07381,0.337356,3.41867
O13956,0.331369,3.44205
P32600,0.233749,3.50153
Q9Y7K2,0.245382,3.36564
Q02793,-0.31643,1.3446
Q04049,-0.327841,1.35606
P36161,-0.30856,1.36558
Q12311,-0.333368,1.34471
Q12214,-0.320686,1.34699
P48510,-0.285493,1.35489
P06838,-0.345546,1.33116
P39875,-0.335183,1.33547
P49956,-0.269464,1.32967
P43583,-0.303862,1.35083
P39946,-0.314865,1.33198
Q04493,-0.327702,1.3316
Q12223,-0.328147,1.35045
P52553,-0.353246,1.33251
P46984,-0.31295,1.32752
P38236,-0.297387,1.36713
Q04739,-0.306572,1.32963
P46988,-0.326889,1.35457
Q02884,-0.304158,1.35378
P33754,-0.300411,1.33939
Q08773,-0.339584,1.3538
P39705,-0.342348,1.35982
P40019,-0.308756,1.36612
P51979,-0.329091,1.346
Q12070,-0.296592,1.35588
Q07844,0.30256,3.33469
O14325,0.320115,3.30541
Q9Y7T3,0.275892,3.4495
P53215,0.273402,3.49239
Q9HE08,0.255558,3.57658
P47095,0.244667,3.50956
P39013,0.379703,3.40654
Q9USZ7,0.384322,3.36336
P24784,0.297064,2.801
O13370,0.309839,2.86922
Q02721,-0.303346,1.36158
P34756,-0.298369,1.34817
P32863,-0.342191,1.35941
P43596,-0.326747,1.33554
P22936,-0.316256,1.31758
P36022,-0.296586,1.35469
P50896,-0.310221,1.35522
P21691,-0.336981,1.35724
P32480,-0.336772,1.341
P40015,-0.322248,1.35252
Q07963,-0.319166,1.3295
Q04116,-0.318562,1.32322
P07347,-0.332594,1.34729
P0CG63,-0.295806,1.35141
P11709,-0.289774,1.34355
P39110,-0.343637,1.34178
P32807,-0.308352,1.34722
Q06706,-0.251369,1.34958
Q06144,-0.317801,1.36044
P04911,-0.312149,1.33607
Q12432,-0.337511,1.36121
P38293,-0.319533,1.36733
P21965,-0.340817,1.32827
P46947,-0.342462,1.3353
P32453,-0.290439,1.34625
Q06205,-0.312049,1.34757
Q05635,-0.327366,1.37352
P53064,-0.290095,1.35206
O13539,-0.318377,1.33589
P87308,0.786797,4.30834
O59672,0.779799,4.23059
P41893,0.752593,4.06559
Q9P7S5,0.768876,4.21867
O74767,0.749853,4.21782
O14081,0.770214,4.19979
O43049,0.787551,4.21624
O59704,0.757199,4.19623
Q9UR24,0.796251,4.27586
Q9UTC5,0.789939,4.1582
O42929,0.770729,4.20641
O74990,0.333036,3.3576
Q06096,0.315558,3.3438
Q9UTH9,0.77169,4.13843
O13719,0.776378,4.2454
O94241,0.77048,4.24823
Q09746,0.753403,4.06839
Q10423,0.759358,4.16159
Q9C0U6,0.774591,4.22112
O14326,0.765057,4.19834
Q92348,0.788789,4.25278
Q9Y703,0.788915,4.18526
O74999,0.774314,4.24431
O74381,0.737593,4.00113
Q10438,0.773047,4.2566
Q96TL7,0.8044,4.32038
O43011,0.180442,3.27138
P07263-1,0.189527,3.29275
P41813,-0.314705,1.34684
P48524,-0.297717,1.35365
P21657,-0.278766,1.35032
Q06188,-0.312714,1.31833
P18412,-0.303699,1.35704
Q12072,-0.334656,1.33682
P25846,-0.297754,1.35568
P11632,-0.331264,1.33809
P40985,-0.310043,1.34791
P39967,-0.315818,1.34721
P39960,-0.289764,1.35896
Q12529,-0.330484,1.34725
P32494,-0.294526,1.33449
Q12341,-0.319174,1.36364
P53280,-0.314449,1.37638
P52891,-0.32782,1.33372
Q12191,-0.332267,1.34864
P36017,-0.314479,1.3438
P40505,-0.31101,1.319
P40356,-0.308943,1.32261
P22147,-0.35368,1.33617
P48563,-0.331284,1.3593
P53150,-0.326953,1.3419
P38903,-0.310263,1.34487
P40958,-0.330464,1.36147
Q03162,-0.323902,1.37144
P32526,-0.335365,1.35979
Q07655,-0.334188,1.34431
Q12021,-0.273767,1.37186
P38633,-0.304964,1.34687
P32804,-0.285023,1.3526
P37303,0.296716,3.17304
O13940,0.284507,3.18249
P13134,-0.295617,1.33701
P39962,-0.292127,1.33826
P38794,-0.280347,1.34615
Q04868,-0.324968,1.33988
P50106,-0.307467,1.35163
P53076,-0.305337,1.32803
P43612,-0.320394,1.3578
P38741,-0.308635,1.35827
P39702,-0.334186,1.34619
P25638,-0.326061,1.34733
Q99326,-0.308667,1.36092
P47089,-0.300258,1.34123
P13365,-0.339777,1.34661
P53829,-0.299058,1.35331
P39720,-0.318662,1.33998
P32608,-0.29421,1.32243
P31378,-0.286499,1.33512
P12689,-0.336936,1.3365
P36103,-0.299091,1.31765
Q03208,-0.314081,1.3853
P16664,-0.277109,1.34159
P50101,-0.318112,1.36073
Q06810,-0.294548,1.37886
Q9UTI7,0.158746,3.58547
P06785,0.163536,3.56712
P30657,0.307911,3.5767
Q9USQ9,0.322831,3.61137
P34162,-0.334322,1.34859
P32944,-0.327194,1.34596
Q04231,-0.327526,1.34622
P43535,-0.279579,1.3539
P53973,-0.29692,1.33578
P38255,-0.337894,1.34305
P38262,-0.332994,1.35096
Q05809,-0.306934,1.34426
P40960,-0.316558,1.36157
Q03673,-0.31063,1.36092
P36088,-0.313145,1.32909
O13563,-0.319836,1.334
P38890,-0.338393,1.33634
P33202,-0.332625,1.3458
P47103,-0.309855,1.34457
Q99181,0.35125,3.34781
O14102,0.356508,3.34681
P38340,0.316982,3.32675
O13748,0.301886,3.35227
P40235,0.290964,3.0511
P29295,0.32448,3.10333
Q09737,0.767323,4.23584
Q9UUI7,0.762845,4.05054
O13800,0.770079,4.2405
O14338,0.783737,4.22562
O94602,0.761279,4.19008
A0ZWU1,0.767092,4.14463
O14327,0.776526,4.17357
O42646,0.749754,4.06612
P54280,0.79505,4.32125
O14443,0.34377,3.41787
Q06543,0.332516,3.4492
O13947,-0.351822,0.886493
P40005,-0.334189,1.3567
P17214,-0.344231,1.34465
P35192,-0.300879,1.34865
P53741,-0.318193,1.32459
P38348,-0.301986,1.34779
Q03796,-0.299203,1.34551
Q12386,-0.342614,1.3302
P42941,-0.312854,1.33287
P13298,-0.295555,1.36814
Q08490,-0.301514,1.33725
P38110,-0.339279,1.3155
P38768,-0.284698,1.36479
P48363,-0.33285,1.3537
P24719,-0.318874,1.34401
Q06554,-0.312116,1.35279
P11633,-0.292905,1.32127
P33330,-0.319842,1.32778
P17883,-0.323197,1.35552
P19454,-0.333321,1.35663
O94436,0.358178,3.37224
P35189,0.364351,3.37713
O94413,0.321654,3.27429
P38620,0.318204,3.26523
O13687,0.23351,2.98653
P22203,0.232885,2.99837
P40352,-0.327377,1.3647
Q07442,-0.294906,1.33694
P38823,-0.317885,1.33802
P40553,-0.291241,1.34866
Q07622,-0.293595,1.34301
P39944,-0.300474,1.36428
O94258,0.32994,3.24945
P33418,0.328885,3.2865
P05373,0.339793,3.20167
P78974,0.343039,3.194
P16603,0.176718,3.69
P36587,0.196153,3.62034
O43004,0.782889,4.21792
Q9UT85,0.761889,4.06423
Q9P3U9,0.763633,4.11416
O94687,0.780163,4.25075
O59797,0.749431,4.20029
O14286,0.254191,3.47202
P40416,0.228035,3.49264
Q12420,-0.346808,1.35562
Q03085,-0.298437,1.34358
Q05854,-0.320889,1.34629
P53905,-0.320304,1.36193
P40466,-0.306202,1.35222
P09959,-0.30301,1.34515
P52491,-0.301096,1.35412
Q12433,-0.288712,1.34941
P23748,-0.301097,1.33584
P24309,-0.316,1.32487
P53740,-0.32257,1.35314
P46674,-0.322701,1.36572
O74907,0.235854,3.44875
Q06338,0.245095,3.51077
P12866,0.315408,3.41569
P78966,0.328626,3.41263
P38624,0.292853,3.25141
O43063,0.304576,3.28946
O42939,0.370944,3.34656
P52488,0.354,3.27536
P38961,0.288185,3.50073
Q10257,0.294581,3.54165
Q9C0Z0,0.768003,4.18043
O14332,0.749502,4.10163
O74500,0.77025,4.2151
Q9UUH2,0.774032,4.07462
O13820,0.779584,4.25386
Q00472,0.773393,4.16712
Q10414,0.780197,4.20812
P53145,0.24811,3.55393
Q10190,0.250385,3.55689
Q08702,0.303629,3.24383
O74859,0.317573,3.27621
P30316,0.276544,3.66746
P15436,0.248667,3.56913
Q09816,0.299441,3.56871
Q07938,0.280886,3.46689
Q9Y7Z8,0.309594,3.31239
Q04439,0.310117,3.34669
Q10325,0.753286,4.1036
Q1MTQ1,0.793993,4.24013
P32489,-0.318603,1.37181
P32565,-0.298905,1.35023
Q12086,-0.269537,1.34112
P89114,-0.30291,1.33356
Q12509,-0.315962,1.36371
P38922,-0.319413,1.3476
P46946,-0.314091,1.33715
P42948,-0.309074,1.34502
Q12252,0.298124,3.26302
Q09766,0.273234,3.19863
P40231,-0.348838,1.04717
P22214,-0.315349,1.31851
P53063,-0.215832,1.39674
Q03010,-0.345922,1.34175
Q12188,-0.312708,1.34197
Q03104,-0.309809,1.36947
P47161,-0.302378,1.32128
P38907,-0.334249,1.34389
Q03214,-0.307799,1.3386
Q08921,-0.264684,1.38749
P89886,-0.247774,1.36657
P04786,-0.34784,1.35056
Q12124,-0.311753,1.33859
P32829,-0.298162,1.32906
P36123,-0.314136,1.32112
P32838,0.0961491,3.63458
Q10298,0.12461,3.46328
P47037,0.278844,3.44331
O42649,0.25652,3.4228
O74534,0.364819,3.51998
P22213,0.345397,3.42974
Q09692,0.358194,3.38422
Q12109,0.361905,3.40876
O60101,0.317287,3.41438
P00560,0.344313,3.42849
P78958,-2.97266,1.11438
P00360,-3.02258,1.10117
P07884-1,0.192576,3.53187
Q9UT75,0.190979,3.56884
Q07794,-0.327393,1.36447
P89105,-0.29658,1.32618
O74499,-0.3207,1.08559
P40208,-0.271166,1.35266
P13099,-0.301546,1.35803
Q07532,-0.307448,1.32383
P40963,-0.345427,1.34152
P46985,-0.312121,1.32615
O74311,0.336687,3.4859
Q03503,0.323129,3.39084
Q12680,0.090615,3.55844
Q9C102,0.115072,3.63715
Q10309,0.21884,3.61695
P40527,0.23964,3.5898
Q9P6J3,0.285783,3.55946
P40884,0.266761,3.5192
Q92372,0.766826,4.14115
O14214,0.814925,4.17425
P09202,0.776326,4.11
P32906,0.336247,3.33698
Q9P7C3,0.31484,3.26319
Q9UTQ7,0.183208,3.65594
Q05123,0.159868,3.58636
O94273,0.785076,4.17496
Q9USQ6,0.760678,4.10766
P33775,-2.93795,0.88599
O13898,-2.95511,0.901838
P53839,0.282677,3.30297
O14075,0.292123,3.31938
O42842,0.307208,3.30338
P49435,0.308044,3.29835
Q9Y7U6,-3.14001,1.11419
P51862,-3.15254,1.08381
P22134,-0.312908,1.33503
P54781,-0.285857,1.37434
O94275,0.777061,4.22914
P04909,0.778882,4.23999
P56287,0.206239,3.58946
P32501,0.221242,3.56622
P78753,0.325351,3.27148
P49090,0.322318,3.26669
P25621,0.342781,3.3867
O43000,0.333121,3.3618
O94301,-0.381654,0.962871
P32561,-0.308443,1.3502
P53152,-0.321133,1.33998
Q01080,-0.327588,1.34154
Q12508,-0.305122,1.34316
P25364,-0.311552,1.35334
P20437,-0.31643,1.37053
P36603,0.342234,3.35335
P09938,0.337012,3.28125
O13848,-3.14138,0.992584
Q07551,-3.18252,0.990079
P21375,-3.11053,0.891546
O13755,-3.10719,0.886537
P48582,0.193255,3.41004
O13783,0.225122,3.46708
P25378,0.275902,3.16969
O94363,0.268979,3.12402
O14209,0.358629,3.44849
P47039,0.353792,3.4428
O74427,0.78695,4.2341
O74405,0.767129,4.04513
Q9P790,0.776778,4.29
Q9USN8,0.774818,4.15845
P15801,-0.302507,1.35893
P47171,-0.33614,1.3504
Q04195,-0.328445,1.32616
O60200,-0.310268,1.34843
Q12083,-0.305321,1.37315
Q06697,-0.326687,1.3652
P24868,-0.315053,1.33982
P23501,0.135557,3.61876
Q9P6N5,0.134832,3.58021
Q04673,-3.23066,1.05056
O74995,-3.21137,1.04991
P38147,-0.289134,1.37107
P24871,-0.294516,1.34581
P32943,-0.299977,1.34323
Q10142,0.347482,3.41106
P36107,0.369686,3.496
Q03697,0.348598,3.39816
Q10354,0.35325,3.42396
Q9P6P5,0.291453,3.49091
P36149,0.283486,3.47715
P08431,0.335486,3.36
Q9HDU5,0.349824,3.40326
P47821,-0.318155,1.34922
P32445,-0.297224,1.37967
Q03769,-0.299613,1.34361
P38337,-0.286157,1.34366
P38207,-0.313362,1.3499
Q01448,-0.357485,1.35551
Q9P7B2,0.271191,3.49283
P0CX40,0.246882,3.44633
Q9Y810,0.342079,3.44168
P53266,0.32508,3.43528
P87317,-3.08183,1.09907
Q05029,-3.08826,1.11932
P40483,0.310924,3.38557
Q9US12,0.302875,3.34049
P38696,-0.287571,1.38736
P28743,-0.294199,1.3351
P21651,-0.315597,1.3397
P31385,-0.344705,1.34718
Q03833,-0.313694,1.33789
P54786,-0.308016,1.33534
P40562,-0.317876,1.34097
P25046,-0.136491,1.47871
O13640,-0.435077,0.862232
P04913,-0.402842,1.04754
P33399,-0.283799,1.35822
P38874,-0.275356,1.35895
P26784,-0.281286,1.35617
Q06665,-0.293878,1.3618
Q9Y7K7,0.303768,3.449
P38962,0.310143,3.47513
P53009,0.370892,3.45696
Q9P7X5,0.34047,3.36776
P25293,-0.314105,1.33852
P40480,-0.311889,1.34571
P38429,-0.339726,1.3537
P12954,-0.332383,1.34374
Q08649,0.330843,3.39532
O94446,0.355201,3.39813
O94329,0.0493297,3.54189
P40359,0.0713914,3.56579
P33301,-0.340623,1.34421
Q03758,-0.300059,1.34726
P26783,0.228131,3.33952
Q9P3T6,0.230827,3.36369
P38426,0.0904604,1.08897
Q9UTR1,0.78841,4.31135
Q10210,0.774569,4.15625
P40414,0.248453,3.69149
Q02088,0.273533,3.67763
Q10318,0.310796,3.4262
P39522,0.322559,3.4099
P41888,-3.00491,0.905932
P47173,-3.03474,0.919261
P87215,0.330649,3.25552
Q06819,0.334029,3.28446
O13997,0.307943,3.21244
P25637,0.310894,3.28464
Q10094,0.264452,3.52005
P28273,0.267372,3.55752
P00046,0.270012,3.29211
P00045,0.261506,3.35454
P38197,-0.32188,1.34297
O74531,-3.16306,0.67735
Q12347,-3.18943,0.678233
Q10176,-0.445774,3.30329
P41543,-0.541347,3.48187
P33306,-0.277434,1.34667
O94255,-3.30817,1.23766
P53615,-3.27514,1.20271
P00572,0.356085,3.37324
P36590,0.374321,3.45264
Q10213,0.814643,4.30626
O13453,0.776125,4.19775
O94495,0.727584,3.90986
O14400,0.272971,3.23397
P32191,0.29129,3.28772
O94348,0.276876,3.36692
P53039,0.288786,3.38019
P40063,-0.307483,1.33634
Q12045,-0.302986,1.36515
P33311,0.305356,3.3128
Q9Y7M7,0.304708,3.3462
Q09717,0.345457,3.24835
P41920,0.3443,3.32617
P40558,0.30227,3.53931
Q9UT57,0.324413,3.57335
O94370,-3.19594,0.780192
P53257,-3.13965,0.792358
P40340,-0.319712,1.31921
P32914,-0.29056,1.34415
P47025,0.115015,0.981157
Q9Y7Z1,0.767699,4.15379
Q12152,-0.329139,1.35013
P32787,-0.297153,1.3613
P34253,-2.94399,0.855524
Q9P7V4,-2.91342,0.864154
P48234,0.299988,3.44289
O74879,0.300473,3.47376
P05374,0.37293,3.44669
O74787,0.363317,3.39675
Q10243,0.0287509,3.7126
P40335,0.0191129,3.52106
O43010,0.300139,3.50064
P14743,0.290907,3.47805
O74786,0.164016,3.33623
P40357,0.175696,3.35469
P32476,0.362738,3.25651
Q9C1W3,0.352335,3.22407
P29539,-0.294113,1.36726
P53866,-0.340177,1.34031
P53192,-0.305642,1.33473
P33296,-0.28741,1.34371
P36132,0.278554,3.48994
O94637,0.246709,3.44568
O94640,0.789286,4.28321
O74518,0.772605,4.14959
P13393,-0.0283167,3.41312
P17871,0.0139993,3.46012
Q9Y7P4,-3.1638,1.0061
P32611,-3.18006,1.02395
P31386,0.322457,3.31227
O42645,0.320248,3.3348
P07257,0.251744,3.42325
P78761,0.262902,3.43836
Q05016,0.345819,3.28297
Q9P7B4,0.34019,3.2554
O94412,0.258328,3.25629
Q00618,0.281641,3.33971
P23594,-0.300702,1.36
P04037,0.449821,3.89
P79010,0.43666,3.87923
Q12262,-0.305064,1.39149
P25651,-0.298413,1.33944
O74752,0.0294973,2.95397
P25491,0.0504916,2.97459
P50515,0.260711,3.39204
P25515,0.253759,3.39287
P0CX56,-2.97842,0.820081
P0CT67,-2.94367,0.809166
O59761,0.0825,3.53857
Q08960,0.118551,3.54953
P48525,0.202061,3.23039
Q9HDX9,0.188966,3.20342
Q9P794,0.776298,4.17796
P32841,-0.285756,1.35478
Q00684,0.301586,3.42176
Q9P7H1,0.326526,3.45742
P09950,0.324285,3.37804
O14092,0.331766,3.41124
Q07478,0.344235,3.38983
O13792,0.342472,3.38111
Q08968,0.349234,3.0999
O13890,0.357284,3.11826
Q00582,-0.321136,1.36801
P24869,-0.314341,1.32704
Q08949,-0.310705,1.35146
P25342,-0.283878,1.37393
O94345,-3.37316,0.800711
P22353,-3.31848,0.766676
O74962,0.348488,3.40778
Q04430,0.367352,3.41521
Q12379,-0.314423,1.32074
P23638,-0.348519,1.35933
P0CT74,-0.447781,1.02006
P36024,-0.286199,1.36997
P40565,-0.296143,1.34378
O13943,0.256299,3.37331
Q12500,0.225965,3.338
O74432,0.360561,3.35767
Q12125,0.356236,3.38075
O74945,0.368893,3.52119
P53893,0.371179,3.4912
Q03691,0.3098,3.36783
O14103,0.315784,3.35593
P40515,0.260293,3.38889
Q9USZ8,0.272633,3.38792
P43636,0.340901,3.2547
Q96WW6,0.324039,3.21562
Q00873,0.154164,3.65426
O13962,0.170498,3.59963
Q9P7X1,-3.12748,0.796612
P10507,-3.16658,0.814503
Q02767,0.167395,3.54222
O13872,0.16049,3.46273
Q9P376,0.392088,3.58787
Q03254,0.399028,3.59817
P56289,-3.12579,0.922071
P19211,-3.20522,0.935345
Q09805,0.406317,3.51174
P38932,0.411036,3.53524
P53157,0.323225,3.51007
O74847,0.320179,3.5386
P41318,0.0592769,3.67684
O74184,0.0580719,3.68053
P53252,-0.307591,1.31446
P53691,-0.277736,1.32741
P14127,0.317659,3.29567
O42984,0.303587,3.27373
P07991,-3.16029,1.35361
Q9P7L5,-3.24894,1.40632
O59742,0.785522,4.20314
O59721,0.76423,4.12298
O13286,0.291496,3.56969
P53197,0.307384,3.56384
Q9UTE6,0.152779,3.54845
P10962,0.179737,3.58309
O74352,-2.94308,0.914906
P39743,-2.92036,0.891693
P49626,0.299261,3.54905
Q9P784,0.294374,3.5599
O94285,0.285138,3.51193
P35718,0.275948,3.47664
P40360,0.331221,3.40699
O94330,0.321377,3.45307
Q10364,0.744373,4.03918
O74430,0.315928,3.40317
P34163,0.333152,3.40779
Q9P7L8,0.292062,3.51623
Q07350,0.278831,3.50426
P36594,-3.16309,0.805241
P04050,-3.11702,0.804987
P32657,-0.309262,1.34752
P21535,0.274549,3.60063
P00854,0.258937,3.56296
O74801,-3.32404,1.05251
P51998,-3.34731,1.08486
O94715,0.326702,3.28982
Q01855,0.322198,3.25098
Q9UUE1,0.340471,3.19352
P32327,0.318174,3.15366
P05739,-0.0291618,3.62791
P79071,-0.0563714,3.67071
Q12702,0.260001,3.34354
Q00362,0.26129,3.35189
O60071,-3.114,1.36964
P38333,-3.15074,1.36903
P38555,-3.13796,1.00024
P17610,-3.13409,0.964285
P20448,-3.12128,0.871208
Q9UTP9,-3.13559,0.887487
O94283,0.254085,3.45678
Q04651,0.261186,3.47172
Q9Y817,0.337791,3.32399
P47104,0.322874,3.30073
P41921-1,0.375326,3.4252
P78965,0.351992,3.38454
O74482,0.26826,3.49515
Q05892,0.280474,3.4837
O94395,-0.291097,0.958156
P25335,0.353301,3.50571
Q09913,0.373905,3.55594
O74479,-3.24779,1.13362
P09457,-3.25861,1.15354
Q99207,0.256678,3.33391
O43051,0.238933,3.25439
O14044,0.332143,3.40351
Q99216,0.34438,3.46288
P48353,-3.24475,0.73488
O13633,-3.22087,0.742427
Q9UU86,0.372187,3.50392
P40528,0.373996,3.45878
O59678,0.334851,3.66149
Q08746,0.295621,3.57434
Q02981,0.379519,3.46728
Q9P7M0,0.392642,3.4963
O74378,0.188049,3.49235
P20967,0.18863,3.46025
O74818,0.281388,2.99241
P38836,0.282798,3.01704
P10870,-0.33148,1.33167
O14072,-0.224796,1.12449
Q12046,-3.16079,1.02971
P87126,-3.15893,1.04421
Q08220,0.272504,3.35914
P35669,0.261722,3.28695
O14105,0.340376,3.43407
P46969,0.331025,3.37178
Q9P7K9,0.368325,3.34537
P38694,0.375841,3.37331
P28834,0.0799372,3.73841
O13696,0.0818373,3.73232
Q9UT76,-3.13328,0.782574
P32502,-3.19748,0.792595
P21243,-3.25146,0.990234
O94517,-3.22953,0.975704
Q9P7D3,0.738801,4.08106
Q9US03,-0.329831,1.16343
P32363,0.223478,3.68854
P87172,0.218116,3.62208
O74836,0.352165,3.32152
P0CX44,0.348737,3.27078
Q12196,0.0646366,3.62687
O42650,0.0706669,3.62273
Q09925,0.235363,3.47269
P40970,0.24042,3.5158
O74516,0.223225,3.36715
Q02648,0.229157,3.38178
P23595,-0.31443,1.33904
O60186,0.359368,3.40762
Q03201,0.366646,3.43619
P10127,-3.16998,0.801713
Q09669,-3.18287,0.803577
P39722,-2.91785,0.814944
O59781,-2.94334,0.813291
O14165,-3.07844,0.879697
Q86ZR7,-3.06653,0.889888
P32641,-0.317485,1.35665
P40492,-0.273924,1.35826
P38071,-3.34393,0.700497
Q10488,-3.36363,0.705562
P87244,0.74818,4.04266
O14187,0.281206,3.51907
P33334,0.246225,3.40247
Q03919,-0.306201,1.34434
P32559,0.232546,3.12135
Q9UTE7,0.232959,3.12267
P00401,0.342027,3.37923
P07657,0.351177,3.3913
P20449,0.274196,3.09323
Q09747,0.276208,3.12416
P40339,0.335616,3.2378
O94449,0.340883,3.23507
P32332,-3.01408,0.943847
Q9UTN1,-2.9448,0.932866
P33327,0.359864,3.34859
Q9USN5,0.360108,3.347
Q9UU76,-3.13817,0.827042
Q04373,-3.12632,0.79584
P10964,-2.96564,0.87051
P15398,-2.97991,0.889454
P40988,0.349536,3.42675
Q9HFE1,0.348637,3.45817
Q03406,-2.83635,0.893085
Q9P7C8,-2.86784,0.875247
P87141,0.251028,3.44772
P38873,0.267892,3.48011
O59709,-3.11444,1.01555
Q08446,-3.1318,1.01982
P0CT65,-3.52114,0.657367
P0CX52,-3.50309,0.664382
O59680,0.356205,3.37057
P07143,0.374036,3.37014
P32579,0.248165,3.52888
O94530,0.252681,3.59344
Q10245,0.349709,3.40519
P38286,0.338992,3.3896
Q05874,-3.10291,1.11729
Q9UT28,-3.09914,1.10132
O60087,0.25166,3.67026
P08019,0.262858,3.70877
P33753,0.375272,3.50426
Q09833,0.380052,3.52382
Q9UUB8,0.371253,3.21219
P32860,0.383068,3.3105
P38887,-3.01998,1.3128
Q9US39,-3.13998,1.42384
Q10062,0.324521,3.44801
P40012,0.32437,3.46438
P36097,0.359821,3.4347
O94600,0.365654,3.46993
P37254,-3.17741,0.929391
O94277,-3.18497,0.933557
Q9Y812,-3.29851,1.2256
P36012,-3.29352,1.22717
Q05636,0.31189,3.55004
O74918,0.293763,3.51793
P28274,0.29105,3.41419
O42644,0.293205,3.46122
Q9P7S7,-3.16597,1.03964
Q12499,-3.16245,1.01951
O13953,-0.328166,0.926434
Q04235,0.135221,1.09696
P27999,0.18344,1.02633
P78773,0.338039,3.28688
P52910,0.359195,3.33259
Q10055,-3.16092,1.14865
Q12099,-3.15091,1.14432
P15019,0.364558,3.41186
O42700,0.36126,3.42111
O75001,0.387462,3.47367
P38132,0.391983,3.51991
O60105,0.379978,3.50873
Q05911,0.368179,3.47655
P36624,0.303845,3.34224
P35497,0.297467,3.34474
P53753,0.326039,3.51757
Q09850,0.327263,3.49077
P38077,0.486074,3.71209
O74754,0.471394,3.69416
P87109,0.122158,3.59081
Q12204,0.130554,3.60231
P33075,-3.15694,0.749688
P07170,-3.22233,0.751645
O59727,-3.03296,0.83451
Q08971,-3.04676,0.835115
P36614,-3.10867,0.827612
P20604,-3.08244,0.801094
O74178,0.174122,3.40674
P35844,0.139732,3.36477
Q09878,0.224473,3.35131
P39692,0.213736,3.39586
Q9UUF1,-3.13539,1
P34220,-3.12165,1.00832
P07806-1,0.357006,3.43785
O75005,0.355119,3.44156
P53088,0.210622,3.56768
O94282,0.222948,3.62055
P41003,-3.09382,0.974059
P38989,-3.12224,0.959506
P14906,0.369159,3.60668
Q9HGN7,0.383781,3.58263
Q9UT53,0.272591,3.39382
Q06178,0.256545,3.38263
P87015,0.138673,3.48816
P0CX79,0.161308,3.53123
P35194,0.24674,3.4347
O60055,0.226911,3.4284
P39079,0.287559,3.55388
O94515,0.297871,3.58107
Q08144,0.297536,3.49496
Q9P6P1,0.293838,3.46644
P54783,-3.20042,0.822324
Q9HDX8,-3.14919,0.797954
Q02753,0.166032,3.4759
Q9UUC1,0.188771,3.47176
O36033,0.192301,3.39612
P42842,0.191123,3.46136
Q10306,0.274896,3.41487
P00890,0.270134,3.43418
P53739,0.14755,1.17577
P40453,-0.330805,1.33179
Q06147,0.376171,3.42617
O14159,0.383243,3.50314
Q9HDU6,0.296392,3.32284
P38787,0.273361,3.25194
Q12400,0.18476,1.12932
Q08193,0.331018,3.27756
O13692,0.327279,3.32001
O14055,0.328778,3.36602
P36421,0.332362,3.38362
Q10170,0.348025,3.46039
Q03305,0.346234,3.4425
Q9USY7,-3.11609,1.11998
P38297,-3.11192,1.12789
O94514,0.309299,3.22563
Q12460,0.307303,3.18935
P38604,-2.97631,0.796184
Q10231,-3.01751,0.795445
O60060,0.061459,3.40943
P07258,0.0739457,3.22995
P04819-1,0.330535,3.5149
P12000,0.32788,3.43672
Q03290,-3.10291,0.928694
O94684,-3.13613,0.931451
Q03532,-3.15431,0.774578
Q09916,-3.14891,0.776584
Q09780,0.286658,3.389
P07277,0.313835,3.4301
Q08647,0.338951,3.31899
O74343,0.350666,3.31629
O60061,0.276611,3.12657
P40350,0.277507,3.1632
O13969,0.276403,3.50285
P07236,0.243561,3.43271
Q12157,-3.03639,0.865513
Q9UT86,-3.09853,0.855934
O42699,0.225416,3.40113
P0CX83,0.220769,3.37864
P0CS90,-3.08759,0.777363
P22774-1,-3.12427,0.76661
O13902,-3.43831,0.997673
P54838,-3.39014,0.984425
Q10342,0.373674,3.96004
P53313,0.37046,3.93853
P14126,-3.17356,0.860323
P40372,-3.22046,0.848495
P22336,0.130959,1.06177
P39525,0.33777,3.34057
O94297,0.321945,3.26923
O43003,0.291585,3.33042
P40185,0.276387,3.38426
P07260,-3.34072,1.16049
P78954,-3.38812,1.1519
P53131,0.332065,3.31639
O42945,0.348231,3.35946
Q06839,0.343398,3.36118
Q9Y7N9,0.338161,3.30455
P38066,0.28268,3.23231
Q9P7M9,0.288052,3.26733
P53212,0.372348,3.58641
O43075,0.370107,3.60972
Q02725,0.342772,3.43693
O13718,0.339834,3.36639
