gene,dim1,dim2
P46964,0.045875,-0.754912
P40350,0.367196,-1.10053
P04912,0.254866,-0.34761
P14737,0.260964,-1.05389
P46962,0.063957,-0.906998
P10862,0.187727,-0.67737
P40526,0.133639,-0.455427
Q03760,0.204563,-0.475518
P36161,0.168804,-1.00401
P39685,0.302182,-0.649345
P18851,0.17715,-0.632421
P32917,0.0959481,-0.539412
P06785,-0.0486898,-0.526284
P38929,0.143033,-0.601773
P40986,-0.0515179,-0.56875
P38242,0.0599905,-0.357523
Q12189,-0.0162458,-0.379817
P15565,0.270071,-0.648355
P38238,0.30246,-0.776487
P43619,0.247521,-0.468616
P36131,0.101318,-0.554267
P34165,0.0332704,-0.355766
P09620,0.0890813,-0.34418
P46683,0.360613,-0.780358
P05750,0.235911,-0.775736
P30657,0.33427,-0.61635
P43583,-0.0344884,-0.781689
Q06640,0.172931,-0.255611
P05759,-0.0862307,-0.590597
P40154,-0.0892483,-0.660735
P50086,0.154035,-0.776442
P53196,0.369562,-0.830664
P30624,0.278014,-0.653238
Q04344,0.318407,-0.59001
P05748,0.160312,-0.691723
P54780,0.114465,-0.746586
Q12440,0.198634,-0.544697
P31412,0.161446,-0.601998
P0CX54,-0.0323492,-0.37928
P53168,-0.0207351,-0.588299
P39678,0.194989,-0.2879
P24583,0.48075,-1.12731
P05374,0.310825,-0.762057
P25296,0.181957,-1.19328
Q12150,0.0659981,-0.842368
P17709,0.145132,-0.677644
P04806,0.0465739,-0.837123
Q12044,-0.122068,-0.486016
P08964,0.318095,-1.0873
P38960,0.125326,-0.67227
P40302,-0.0613335,-0.508905
P54784,-0.116855,-0.598492
Q04636,0.247359,-0.621684
P38111,-0.0240613,-1.08556
Q08217,-0.0284935,-0.544799
P46988,0.0985357,-1.26097
Q12127,0.174938,-1.02184
P40075,-0.117368,-0.688722
P32849,0.103658,-0.646898
Q02205,0.0851398,-0.810446
P53166,-0.00550831,-0.586622
P36165,0.292348,-0.570408
P47057,-0.0484855,-0.616211
P38682,0.30662,-0.839031
P25385,-0.0712595,-0.705614
Q12233,0.306468,-0.26529
P38266,0.251443,-0.340256
P40532,0.171263,-0.904128
P40012,-0.14506,-0.728678
P39965,0.000811089,-0.687648
P21951,0.169664,-1.37758
P53152,0.262107,-0.902943
P53942,0.219971,-0.876394
Q04958,-0.0787496,-0.443734
P33754,0.0811197,-0.724386
Q12517,0.323455,-0.901534
P53859,0.27551,-0.538867
P43614,0.0415711,-0.361977
P53095,0.0968267,-0.562021
P53154,0.301612,-0.681943
P21957,0.373906,-0.55558
P50946,-0.143541,-0.287021
Q3E7Y3,0.173691,-0.796513
Q07872,-0.0264005,-0.584522
P40509,0.115408,-0.802442
P32612,0.0698237,-0.389891
P47125,0.400765,-0.722482
Q05533,0.181181,-0.812633
P38710,0.0450806,-0.809382
P06245,0.410588,-0.941005
P06244,0.0182041,-0.675821
P36068,-0.180939,-0.363716
P38086,-0.0890215,-0.393599
P32863,0.0943131,-0.946257
Q03957,0.33477,-1.07848
Q12122,0.185532,-0.454496
P27999,0.192617,-0.838016
P32505,-0.0610005,-0.597033
P32389,0.165613,-0.478173
Q12041,0.115167,-0.483287
P49334,0.046209,-0.558071
Q00723,0.0811878,-0.632108
P29509,-0.155191,-0.405875
P22543,0.32481,-0.671412
P40481,0.310398,-0.509619
P16387,0.226999,-0.846126
P36062,-0.0789084,-0.342528
P32526,0.319791,-0.731707
P47818,0.283777,-0.50524
Q06632,0.129866,-0.399226
P47054,0.0936181,-0.379356
P39875,-0.0465581,-0.804807
P25453,0.325822,-0.899398
P23624,0.377685,-1.19484
P49089,0.019387,-0.673965
P40991,0.0756469,-0.724272
P15873,0.25937,-0.91916
P20433,0.149148,-0.847943
P38351,0.0137264,-0.916423
P33399,0.290165,-1.02199
P40089,0.326927,-0.575092
P38431,-0.0535575,-0.633935
P32911,-0.05152,-0.909245
P43556,-0.012201,-0.575385
P38332,0.0290857,-0.421761
O94742,0.107,-1.05811
Q12031,-0.0244727,-0.364903
Q12069,0.286245,-0.292236
P26725,0.287961,-0.452917
P21576,0.00928331,-0.948926
P14908,-0.00386209,-0.417079
Q03330,0.407753,-1.29268
P32893,-0.0254497,-0.851081
P38843,0.112524,-0.725194
P27351,0.0996153,-0.443285
P24869,0.000575383,-0.910374
P02309,0.339228,-0.524221
Q06675,-0.0219343,-0.861932
P10964,0.143292,-0.674938
P53054,0.228256,-0.485031
P39984,-0.140467,-0.371132
Q03012,0.261506,-0.570971
Q06665,0.0647875,-0.538272
P38088,-0.042581,-0.749533
P36027,0.264334,-0.682415
P36144,-0.0677481,-0.728285
Q06287,0.00940852,-1.16879
Q07454,-0.12242,-0.403588
P05740,0.25867,-0.737915
P38961,0.00193927,-0.929771
P28007,0.399774,-1.03396
P28496,0.107214,-0.847293
P42900,0.11458,-0.692725
P40318,0.332394,-0.851942
P21372,0.348512,-0.322692
P40956,0.387897,-0.864241
Q03281,0.189732,-0.819496
Q03790,-0.0353322,-0.672852
P53886,0.344734,-0.778533
P40568,-0.127315,-0.672369
P53397,0.302585,-0.49678
P0CX51,0.350893,-0.679438
Q12267,-0.0723561,-0.520782
Q06822,0.139864,-0.393908
Q03981,0.238609,-0.342186
P14284,0.272186,-1.07449
Q06703,0.0240536,-0.419166
P38720,0.295719,-0.785165
P33315,-0.0992085,-0.660319
P46969,0.0564141,-0.810434
Q07887,0.171439,-0.783787
P20095,-0.0997336,-0.529252
P38221,0.285081,-0.379693
P39073,0.0176374,-0.50426
P0CX55,0.0515686,-0.561098
P40510,0.402623,-0.722709
P48015,0.257407,-0.831142
Q05979,0.235771,-0.896534
P47130,0.279044,-0.484107
Q03920,0.167867,-0.279494
Q07963,0.15485,-0.40931
Q12012,-0.0811268,-0.46131
P13433,0.00239527,-0.790272
P50076,0.302314,-0.538599
Q92325,0.228036,-0.365759
P25045,0.226258,-0.665651
P34072,0.307933,-0.340373
P0CX24,-0.0301045,-0.663004
P40021,0.313663,-0.40862
P41911,0.0558478,-0.731184
P07263,-0.0388219,-0.485593
Q06389,0.250652,-0.545585
P36154,-0.0971032,-0.551673
P29311,0.0490688,-0.915941
Q01722,0.263362,-0.678372
P32350,-0.0223228,-0.424116
Q07688,0.270292,-0.49951
Q12074,0.265804,-0.54795
Q06410,0.0639377,-0.531484
P19146,0.158519,-0.443131
P11076,0.109796,-1.16186
Q06677,-0.0430902,-0.796735
Q08227,-0.0228943,-0.531719
P39110,-0.00395299,-0.63329
P20604,0.0896303,-0.817235
P38886,0.344596,-0.914602
P32571,0.100195,-0.96039
P08018,0.102901,-0.548737
P39083,0.0320086,-0.532686
Q07821,0.250912,-0.397205
P20133,0.33439,-0.610416
P38967,0.112392,-0.542258
P43605,0.0229405,-0.873722
P32898,-0.107447,-0.557225
P10507,0.372285,-0.763924
P32178,0.00940273,-0.6986
P36531,0.22312,-0.482689
P34223,0.390982,-0.687429
Q05930,0.125749,-0.542409
P33420,0.263158,-0.795009
Q12124,0.157223,-0.756385
P01120,0.275881,-1.13133
P0CX29,0.17253,-0.750964
P0CX30,0.0859765,-0.760584
P32639,0.108367,-0.595706
P36048,0.35826,-0.939981
P41834,-0.0871624,-0.525004
P09232,0.140077,-0.466863
P47102,0.357233,-0.65265
P39993,-0.00776813,-0.768009
P38839,0.163086,-0.248052
P36120,-0.109832,-0.536765
P19358,0.350688,-0.881098
Q04773,-0.120104,-0.600125
P47149,-0.0217706,-0.568294
P39731,0.135828,-0.606451
Q06152,0.0829507,-0.407232
P29056,0.232652,-0.608625
P32910,0.369259,-0.684107
Q07540,0.395858,-0.756438
P23500,0.295424,-0.764308
P32347,0.0987131,-0.502542
P32773,0.0689898,-0.714689
P32800,-0.0534694,-0.426155
Q12447,0.162786,-0.484574
P10863,0.140536,-0.56001
P32368,0.080585,-1.16627
Q06144,-0.100907,-0.578986
P53617,-0.102073,-0.601274
Q04964,0.242472,-0.835271
P24720,0.320258,-0.421147
Q02795,0.342899,-0.759775
P51996,0.0998811,-0.632575
P38555,0.138709,-0.929968
P53438,0.24439,-0.480348
P05747,0.313592,-0.692905
P25584,0.155716,-0.442853
P46963,0.346775,-0.766607
P53049,0.10032,-0.394139
Q04174,0.246541,-0.41149
P38293,0.109733,-0.579548
P32597,-0.0622643,-0.947376
Q06696,-0.0382032,-0.80709
Q05933,-0.00497956,-0.913738
Q06676,-0.0696696,-0.359319
P32905,0.316241,-0.774089
P32523,0.246172,-0.830249
Q03667,-0.0683059,-0.523836
P53256,0.0805853,-0.408601
P47040,-0.0413284,-0.755388
P53286,0.41102,-0.653855
P38250,0.122916,-0.73505
P36017,-0.0607121,-0.814772
P32599,0.255741,-1.00004
P25294,-0.121838,-0.558949
P25491,0.396127,-1.1258
Q03151,0.0919627,-0.328122
Q03557,-0.0789655,-0.632165
P35728,-0.146011,-0.568638
P53600,0.0189543,-0.483087
P33748,0.142131,-0.833274
Q03631,0.190471,-0.70103
P32325,0.0583999,-0.825867
P15646,0.15298,-1.48401
P26754,0.0299122,-0.881931
P40303,0.181217,-0.458295
P17555,-0.10035,-0.688414
P25656,-0.0379807,-1.10011
P32333,-0.0733011,-0.855782
P37012,-0.0650332,-0.669622
P33401,0.302743,-0.700361
Q07979,-0.0616199,-0.441651
P38212,-0.101256,-0.204745
P39016,-0.0370126,-0.481891
P31384,-0.0437506,-1.29532
P32316,0.168775,-0.239323
Q03691,0.18392,-0.641376
Q02821,0.139817,-0.850123
Q05583,-0.00720593,-0.527955
P30619,0.134612,-1.2639
P32844,0.206843,-0.711084
P53072,0.0216823,-0.719672
Q02648,-0.0213682,-0.754105
P32804,0.311492,-0.375301
P40528,0.00664366,-0.378571
P16965,-0.0419788,-0.460953
Q02887,-0.0821271,-0.623746
P48526,-0.0909978,-0.483052
P08521,0.270794,-0.448304
P46943,-0.0512701,-0.467419
P38257,0.42658,-0.699501
Q03103,-0.0106036,-0.646426
P25580,0.0774664,-0.60629
P46989,0.076927,-0.270332
P33122,0.0763243,-0.410011
Q08686,0.283027,-0.412577
Q07653,-0.142996,-0.701417
P48240,0.14258,-0.571424
Q04089,0.0561688,-0.658187
P53230,-0.136223,-0.6193
O60200,-0.0726204,-0.675268
P32795,0.439117,-1.1363
Q12287,0.275199,-0.679
P38110,0.0762694,-0.281167
P40319,0.337011,-0.755471
Q02774,-0.0203497,-0.589251
P47136,0.362847,-0.269417
P17898,-0.0255072,-0.554288
P32468,0.416372,-1.14148
P31755,0.233153,-0.924982
P11633,0.0369706,-0.784557
P53104,0.0156462,-1.01944
P38859,0.253471,-1.08656
P39968,-0.165531,-0.606974
P38880,0.21449,-0.680417
P32828,0.134749,-1.21253
P25043,-0.0814222,-0.522179
P30656,-0.0361739,-0.64328
P38237,-0.00975273,-0.663684
P26309,0.189465,-1.13963
Q03406,-0.0986954,-0.708869
P32796,0.167549,-0.56306
P40955,0.167631,-0.757752
P23287,-0.121459,-0.484332
P32335,0.0263458,-0.365645
P32568,0.0137345,-0.456658
Q08729,0.230524,-0.54647
P47068,0.182966,-0.751594
P53091,0.236751,-0.530068
P30665,0.116362,-0.65221
Q08673,0.0937195,-0.496464
Q06479,0.261545,-0.285943
P25301,-0.016545,-0.786674
P25389,0.276322,-0.466246
P39112,-0.00108417,-0.52593
Q99394,-0.111953,-0.432517
P41910,-0.00159196,-0.458605
P32259,-0.134424,-0.798959
P32329,0.0994821,-0.818618
Q03880,0.31972,-0.523835
P0CX11,0.121602,-0.791837
P00924,0.1397,-0.862297
P32912,0.339015,-0.688207
P24871,0.0327779,-0.660779
P39969,-0.00567107,-0.518639
Q12361,-0.0258811,-0.491024
P32432,0.248239,-0.542525
P32266,0.2086,-0.498103
Q06406,0.228919,-0.793554
Q12379,0.164306,-0.575314
P14724,0.0285882,-0.958829
P35997,0.149396,-0.631632
Q12411,0.219142,-0.452565
P12611,0.0902917,-0.640853
Q00539,0.166697,-0.859987
Q12186,0.2459,-0.763406
P47146,0.24896,-0.464068
Q08646,0.192283,-0.220191
Q06821,0.13393,-0.503902
P07260,0.0977526,-1.00709
P16862,0.103228,-0.758216
P16861,0.030064,-0.712305
P40368,0.247969,-0.853991
P40064,0.350613,-0.682374
P42845,-0.0752265,-0.674808
P33306,0.184286,-0.720829
P53039,0.28684,-1.16585
Q04491,0.0065628,-1.12882
P34239,0.0162351,-0.702114
P53090,-0.0300293,-0.962438
P38840,-0.106956,-0.962556
P00925,0.326021,-0.722434
P33895,0.129456,-0.708804
P38205,0.131486,-0.862885
Q04632,0.34383,-0.7132
P39937,0.198994,-0.661757
P39009,0.384184,-0.949901
P12945,0.087811,-0.75048
P27344,-0.108853,-0.573419
Q08032,0.280477,-1.39201
P36520,0.039678,-0.350136
Q03407,-0.0280296,-0.902755
Q12236,-0.0732618,-0.878779
P10080,0.261691,-0.349434
P33441,0.063645,-0.873503
P53861,0.253157,-0.530473
Q05812,0.21405,-0.60608
P43620,-0.0932792,-0.409412
Q00816,0.301144,-0.813658
P40066,0.301928,-1.01796
Q07904,0.0152701,-0.455069
Q92328,0.234868,-0.769336
P38349,0.0431345,-0.393903
P53843,0.190666,-0.35656
P06838,0.298327,-0.749112
P34111,0.101465,-0.321481
P32589,0.364322,-0.913759
P40072,0.348977,-1.00058
Q06624,0.0346333,-0.497983
Q12176,0.262482,-0.582045
P53313,0.0965691,-0.329484
P53311,0.167373,-0.362839
P17883,0.26171,-0.796979
P08518,0.335809,-0.672318
Q07530,0.0884165,-0.239005
P22203,-0.118443,-0.656977
P47147,-0.0867645,-0.547523
Q12271,0.00427112,-0.733379
P47173,0.194169,-0.281048
P39939,0.269344,-0.891135
P39938,0.143153,-0.813012
Q03213,0.070727,-0.433205
Q04493,0.0958092,-1.22047
P14907,0.12011,-1.12249
P48837,0.204613,-0.510977
Q12434,0.221548,-0.301238
P30620,-0.0475539,-0.555075
P47018,-0.00716974,-0.542704
P53911,-0.00183805,-0.834845
P38691,-0.116312,-0.453325
P38292,0.132713,-0.545182
P46956,0.265371,-0.35368
P35197,0.373065,-1.15942
Q08484,0.394855,-0.867253
P32334,0.360781,-0.653969
P29461,0.202807,-1.01103
P40048,0.349861,-0.786791
Q04739,-0.0726071,-0.841765
P34164,0.16085,-0.815902
P06367,0.386845,-0.758045
P39516,0.361779,-0.791123
P53067,0.020986,-0.363093
P32617,0.164546,-0.418836
Q04868,-0.00563777,-0.899428
P07702,-0.123358,-0.575878
P32487,0.0439786,-0.93982
P0CX40,0.164675,-0.774477
P0CX39,-0.0260241,-0.813663
P39682,-0.15657,-0.668222
Q05022,-0.0110129,-0.779074
Q08562,0.0892173,-0.241832
P25567,-0.00760381,-0.664558
P53010,-0.131659,-0.595566
P38856,0.29433,-0.369186
P16140,0.245851,-0.971071
Q06339,-0.0436735,-0.418781
P11914,-0.136516,-0.430636
P40078,-0.140655,-0.451871
P0C2H8,0.210635,-0.561209
P0C2H9,0.234921,-0.548398
Q07830,0.0529473,-0.447792
P38697,-0.0302598,-0.291798
P23595,0.186731,-0.662281
P46957,-0.15519,-0.502745
P12753,-0.03425,-1.24737
Q03322,0.273685,-0.614888
P12904,0.154719,-0.524321
Q3E828,0.318887,-0.353986
Q99312,0.274101,-0.455936
P36534,0.00784259,-0.499489
P12868,0.324335,-0.86671
P38881,0.089308,-0.486421
P35207,0.255184,-0.744507
Q12417,-0.0974601,-0.390741
Q08004,-0.00629975,-0.735319
P02992,0.220289,-0.227977
Q12321,0.0482214,-0.612283
P38725,0.205601,-0.304723
P32481,0.286546,-0.696163
P21339,-0.0733622,-0.559872
P22141,0.108854,-0.443967
P39081,0.0811441,-0.675322
P41805,0.357414,-0.978364
Q12265,0.185723,-0.663239
P32895,0.192317,-0.736237
P32602,0.171746,-0.509027
P31109,0.181771,-0.993631
P32854,0.295715,-0.771728
P40219,0.0976388,-0.367537
Q03435,-0.122983,-0.696435
P40450,-0.0449285,-0.577016
Q08746,0.149282,-0.673241
Q12153,0.313725,-0.804407
P27637,0.307954,-0.631623
P42935,0.199125,-0.752727
Q06839,0.172315,-0.323511
P25340,0.305138,-0.344887
P38288,0.104018,-0.557429
P12695,0.0953295,-0.601748
Q03338,-0.0568998,-0.617636
P20053,0.291206,-0.799586
P21306,0.2189,-0.460955
P46984,0.144073,-0.361254
Q3E833,0.147354,-0.940591
P36132,0.21039,-0.734354
P30402,0.198311,-0.889506
P13298,0.350819,-0.792536
P36521,0.302502,-0.455497
Q08645,0.226828,-0.686599
P37303,0.00056572,-0.709626
P17423,0.329002,-1.08364
P40466,0.000155549,-0.642589
P41813,-0.0431951,-0.768777
P52867,0.0568533,-0.635265
P33333,0.415773,-0.951086
P53759,0.117276,-0.365926
P32913,0.205502,-0.696695
Q03834,0.249325,-0.650873
Q12488,0.350257,-0.601599
P47821,0.26197,-0.706553
P38285,0.111576,-0.365612
P38634,0.185138,-1.10206
P14020,-0.0237532,-0.589496
P38342,0.0691714,-0.541158
P32776,-0.0996306,-0.647647
P60010,-0.0233663,-1.0293
P38636,0.283761,-0.847164
P39013,0.324755,-0.902116
Q08471,-0.0405602,-0.433502
Q03497,0.249961,-0.724438
P36085,0.220637,-0.249377
Q12009,0.0554471,-0.890755
Q05029,0.108931,-0.276802
P53191,0.272986,-0.874018
P53389,-0.178457,-0.446563
P32324,0.0712133,-0.552415
Q06541,0.133104,-0.792674
P38087,0.025723,-0.174134
P24868,-0.111042,-0.483133
P47113,0.00993214,-0.752332
P47050,0.176544,-0.362798
P54861,0.20553,-0.441101
P36006,-0.159779,-0.69645
P17505,0.0881351,-0.64251
Q06489,0.268103,-0.33157
P25365,0.242122,-0.896102
P20606,-0.0304559,-0.931689
P39107,0.283687,-0.708904
P34167,0.139732,-0.881304
P10081,0.25767,-0.801858
P49704,0.0510942,-0.54879
P53836,-0.0961495,-0.520629
Q03702,0.311061,-0.378886
P28519,-0.050673,-0.731439
P31378,0.177358,-0.824022
P40343,-0.0308228,-0.663829
Q08208,-0.0133652,-0.546393
Q12108,-0.0342268,-0.388594
P28319,0.184432,-0.368658
Q02642,-0.0887867,-0.432301
P25641,0.178048,-0.441899
Q12133,0.351008,-0.770716
P38297,0.00160192,-0.614551
P11075,0.0743145,-1.63807
P32497,-0.0532573,-0.864988
P15442,0.311949,-0.807253
P53271,0.155763,-0.733574
P25386,0.163883,-0.676021
P40209,-0.158715,-0.328272
Q12461,0.238172,-0.596613
P42838,0.162631,-0.641631
P53740,0.120451,-0.427068
P40335,-0.015637,-0.40053
P25659,0.279232,-0.274485
Q12245,0.372339,-0.676729
P37302,-0.171888,-0.396817
P36066,-0.147642,-0.387954
Q12104,0.397888,-0.700003
P36075,0.0676873,-0.430983
P22276,0.12893,-0.474997
Q04179,0.344418,-0.817772
Q05788,0.16087,-0.953999
P31382,0.170194,-0.632593
P38817,0.127955,-0.705665
Q12060,0.0700803,-0.876128
P47065,-0.135831,-0.326787
P21691,0.289393,-0.403584
P34247,0.0483196,-0.615472
P40102,0.260086,-0.33964
P40016,0.102484,-0.489766
P25565,0.352852,-0.326196
P36124,0.0751719,-0.824386
P34250,0.275913,-0.285446
Q06200,0.25857,-0.495474
P46951,0.164763,-0.400491
Q02336,0.264466,-1.05871
Q08963,-0.0820451,-1.01268
P0CX33,0.220345,-0.595572
P22696,0.250296,-0.753569
P06700,0.180557,-0.733472
P0C2H6,0.235453,-0.720583
P0C2H7,0.12507,-0.715155
P46654,0.0189915,-0.585985
P40167,0.0841101,-0.497494
P24783,0.0384399,-0.465738
P47047,-0.0419488,-0.492207
P36094,0.0631169,-0.699454
Q03201,-0.0493938,-0.601437
P41921,0.296937,-0.757655
Q06636,0.117238,-0.505306
P33308,0.257778,-0.538725
P06786,0.250446,-0.304807
P17214,-0.05164,-0.558515
Q04675,-0.107921,-0.360433
P41058,0.226547,-0.794733
P41057,-0.0810182,-0.895387
P36150,0.256342,-0.39786
P40480,-0.0536401,-0.418453
P29469,0.329411,-0.730736
P40464,-0.153178,-0.381964
Q02732,0.281516,-0.98555
Q03776,0.359344,-0.332873
P46670,0.22073,-0.813798
P38751,0.0480046,-0.528063
P09457,0.17089,-0.402659
P43609,0.309159,-0.609194
Q12128,-0.107268,-0.383729
O14455,0.22242,-0.701959
P05745,0.387338,-0.747695
P19414,0.0495046,-0.720614
P22517,0.278694,-0.449994
P05986,0.186994,-0.812866
P38838,0.195014,-0.689359
Q03516,0.342732,-0.33263
Q03388,0.238919,-0.907906
Q07508,0.256332,-0.80601
Q00916,0.318267,-0.664981
P10823,0.107467,-0.597354
P18238,0.274755,-0.364322
Q03048,0.397394,-0.845523
P46655,-0.0374685,-0.749869
P40969,-0.0715887,-0.517708
Q08237,-0.0320601,-0.6815
Q04002,0.121142,-0.531166
P40886,0.312746,-0.279114
P43610,0.117839,-0.264104
P37370,0.338897,-0.881468
P00942,0.013947,-0.299155
P53324,0.0751106,-0.28689
P40341,0.341172,-0.779792
P32622,0.0903634,-0.809861
P21373,0.276934,-0.704656
P38877,-0.0287134,-0.997815
P40962,-0.0551642,-0.538712
P47026,0.233332,-0.702715
Q08561,-0.0150155,-0.459612
P04397,0.0923629,-0.525185
P0CX86,-0.0291239,-0.278839
P32354,0.129225,-0.583053
Q04437,0.148578,-0.623971
P32317,0.20901,-0.407316
P53277,0.263191,-0.701377
Q12406,0.0329196,-0.421886
P47172,0.101318,-0.558324
P36057,0.129264,-0.307165
P38968,-0.104041,-0.517905
P25587,0.0313879,-0.57035
Q03796,0.187467,-0.479599
P53088,0.241588,-0.641997
P13517,0.00102892,-0.637677
Q12420,0.109526,-0.750175
P38315,0.024889,-0.450008
P43563,0.0850873,-0.841727
P38692,-0.0346466,-0.665383
Q06350,0.194639,-0.411017
P32467,0.283074,-0.451349
P29453,-0.059999,-0.835406
P17076,0.186679,-0.865198
Q03079,0.334144,-0.510728
P53273,0.026242,-0.923109
P53904,0.277402,-0.382882
P25566,0.314494,-0.716695
P36088,-0.0458186,-0.808039
P53919,0.0619009,-0.299229
P38523,-0.0453598,-0.642448
Q03705,0.259777,-0.460722
Q3E763,0.357006,-0.437895
P40156,0.266443,-0.368915
P39551,0.228441,-0.357714
P0CX32,-0.0583058,-0.457342
P25342,-0.101955,-0.730606
P23201,0.354381,-0.849208
P23292,0.290822,-0.506934
P16664,0.00639271,-0.836336
P32476,0.125418,-0.475313
Q04081,0.0540823,-0.409995
P53427,0.00485689,-0.407977
P53044,-0.0467937,-0.474387
P47134,0.0981382,-0.671989
P53094,0.200376,-0.352332
P25381,0.0379872,-0.488971
P42837,0.0576817,-0.227771
P43589,0.0476858,-0.623448
P0C0V8,-0.0272543,-0.576122
Q3E754,-0.127272,-0.765851
P18410,0.112516,-0.844434
Q12402,0.168466,-0.895825
P25376,0.12068,-0.368213
P40492,0.282881,-0.252548
P39978,0.230694,-0.56831
Q06412,0.326656,-1.36189
P28742,0.00781417,-0.532297
Q12495,0.157992,-0.556794
P47133,0.142197,-0.471752
P38123,-0.10324,-0.765199
Q03530,0.0925164,-0.415088
P33421,-0.0358551,-0.716616
P07251,0.31027,-0.986667
P08417,-0.00493025,-0.832433
P0CX45,0.250332,-0.833334
P25605,0.0576379,-0.423872
P40210,0.00618357,-0.467057
P38131,-0.0629426,-0.427448
P53008,0.11281,-0.616341
P10566,0.196679,-0.773921
Q07825,0.0545043,-0.861097
P38775,0.19691,-0.385095
P40484,0.161286,-0.594979
Q08199,0.338562,-0.832182
Q12697,0.243417,-0.366892
Q12465,0.177154,-0.400805
P00447,0.208668,-0.655476
P34241,0.0335073,-0.455013
P40094,0.381822,-1.036
Q04225,0.0246307,-0.427336
Q06819,0.343622,-0.406841
P38439,0.306823,-0.676366
Q07395,-0.0531894,-0.893743
P21560,0.108709,-0.285356
Q07938,0.167593,-0.375463
P53921,0.0586966,-0.453794
P48561,0.0662001,-0.674599
P33301,-0.0356656,-0.932986
Q12171,0.35968,-0.700435
P32567,0.0910304,-0.651607
Q02753,0.204773,-0.643891
P11353,-0.0634722,-0.575536
P53298,0.151108,-0.800779
Q12051,-0.038918,-0.671184
P38429,0.0197763,-1.08069
P24813,-0.135687,-0.472332
P53192,0.364213,-1.2323
P09440,0.0723986,-0.689815
P18409,-0.0980292,-0.714942
P18480,0.095274,-0.546326
Q12167,0.215202,-0.487751
Q08723,0.0260596,-0.33712
P38336,0.235306,-0.554216
Q08622,-0.124687,-0.464541
P15705,0.4237,-0.869521
P40557,0.251063,-0.4208
P09119,0.278094,-0.893686
P38903,0.286686,-0.73122
Q06708,0.100667,-0.643414
Q02647,0.321333,-0.675412
P40529,-0.117568,-0.53117
P39524,0.431798,-0.94416
P46947,-0.0543966,-0.333539
P49960,0.0154549,-0.806873
Q03782,0.0729257,-0.916386
P0CX80,0.0863897,-0.65052
Q06103,0.144527,-0.469631
Q03772,-0.0790527,-0.593454
P32767,-0.110853,-0.471229
Q03825,-0.00464151,-0.412422
Q06702,-0.0419395,-0.408174
P25353,0.310291,-0.461269
P53845,0.192915,-0.372701
P47117,0.149472,-0.499607
P32838,0.253345,-0.289294
Q06053,0.30221,-0.883218
Q03774,0.0438329,-1.01544
P32522,0.3058,-0.362724
P53897,-0.149984,-0.507418
P41896,-0.0325223,-0.476406
P32504,-0.121877,-0.750183
P40460,0.220997,-0.607188
Q05854,0.0304481,-0.27756
P25364,0.0231265,-0.642385
P38116,0.262241,-0.907531
Q04562,0.0586885,-0.273861
P38959,0.221845,-0.452361
P38144,0.376745,-0.661512
Q12382,0.28969,-0.434254
P21304,0.0490748,-0.558738
P38956,0.217055,-0.268487
P36116,0.219275,-0.811813
P46674,0.237644,-0.692467
P32559,0.182696,-0.683881
Q12093,0.374318,-1.00219
Q08001,-0.00801413,-0.572265
Q02884,0.373618,-0.637124
P43535,0.239814,-0.460249
P04803,0.241611,-0.416748
Q06132,-0.058053,-0.305215
Q12751,0.22397,-0.567904
P13902,-0.0121138,-0.612612
P53148,-0.118296,-0.645672
P35734,0.234963,-0.587848
Q04370,0.107461,-0.403893
Q08457,0.115859,-0.365241
P19658,0.269782,-0.732047
P33332,0.148844,-1.09742
P53847,0.190842,-0.634465
P50874,0.181005,-0.935127
P22943,-0.0127621,-0.398155
Q08956,-0.0830284,-0.30262
P38876,0.148273,-0.438262
P52593,0.13607,-0.873893
P47169,0.0727427,-0.801811
P39692,-0.0659613,-0.86164
Q01855,0.386635,-0.817697
Q04305,0.257285,-0.623993
Q3E705,-0.0415198,-0.657377
Q12481,9.06166e-05,-0.519785
Q12400,0.378594,-0.568467
P38041,0.161985,-0.415298
P53280,-0.118409,-0.603006
P47001,0.148886,-1.08188
Q03180,0.152464,-0.591365
P22580,0.0874612,-0.364777
Q06706,0.0301709,-0.74668
Q06680,0.11293,-0.815556
P32499,0.188619,-0.835346
P47154,-0.0416685,-0.635955
Q07921,0.274339,-0.549446
Q06163,0.293636,-0.82885
P49090,0.19544,-0.578894
P23254,0.0324635,-0.843386
P53319,0.320005,-0.781283
P32472,-0.0149077,-0.46773
Q12001,0.0513633,-0.710101
P39944,0.0416926,-0.301416
P53852,-0.0165838,-0.42794
P32794,-0.117089,-0.437792
P41318,-0.0172346,-0.7131
P40482,-0.0660269,-0.83737
P53953,-0.0117681,-0.651878
P32591,0.148286,-0.457631
P39706,0.0691224,-0.827266
P40367,0.169787,-1.04316
P39998,0.323837,-0.869021
Q04734,-0.00763792,-0.560033
Q08280,0.192854,-0.364216
P32330,0.155227,-0.215575
P32453,0.264466,-0.591652
Q04748,0.195494,-1.05011
P42839,0.0323134,-0.452934
P0CX36,0.224447,-0.67051
P38907,0.133218,-0.787149
P46669,0.0901729,-0.514331
P08465,-0.067832,-0.434071
P38850,-0.138212,-0.661406
Q12090,0.187951,-0.506002
P43321,0.190986,-0.689156
P19263,-0.0222384,-0.731085
Q04217,-0.0492803,-0.526555
Q08268,0.201064,-0.45166
