gene,dim1,dim2
P40977,-0.270193,0.530162
P32383,-0.25733,0.557761
P46948,0.17204,0.611805
O42872,-0.2581,0.519167
P40327,-0.195564,0.537114
P36612,0.0658232,0.59414
O14019,0.0560816,0.649022
P25333,-0.0540051,0.627031
Q9USX4,0.00216788,0.614145
P41056,-0.0720875,0.567111
Q12523,0.0269635,0.639286
O74763,0.0740251,0.605385
P31406,-0.168116,0.54801
P17255,-0.366705,0.530555
O60080,-0.164921,0.578973
Q06218,0.159848,0.606009
Q04183,-0.33879,0.541193
O14251,-0.206558,0.557804
Q12055,-0.0057225,0.579789
Q9UU88,0.117351,0.601159
Q9HDU6,0.0732047,0.604762
P38787,-0.19546,0.545264
P40513,-0.379088,0.561848
O94675,0.0782491,0.608086
P32178,-0.224676,0.549292
O13739,-0.196093,0.56766
P00854,0.0815836,0.638993
P21535,0.128189,0.628393
O74945,0.0893776,0.593727
P53893,0.0481405,0.606309
Q9P7K0,0.148762,0.615285
O74700,-0.247545,0.547289
P40414,-0.212623,0.554679
Q02088,-0.304906,0.52019
P40010,-0.326964,0.539248
O74791,0.147616,0.608733
Q12429,-0.193503,0.569085
Q9USQ7,0.00255408,0.60148
P38127,0.0421154,0.598066
Q9P6L7,-0.203478,0.53735
O94412,0.0634871,0.64928
Q00618,0.0214119,0.634257
Q12146,-0.129075,0.571172
Q9UTC3,0.0130558,0.609629
P00927,-0.0552201,0.606036
O94634,-0.110597,0.599129
P04688,0.0670656,0.612269
P09733,-0.0317765,0.557634
P33754,-0.0301934,0.607812
Q9UUA4,0.123667,0.645289
Q03195,0.0340642,0.587674
O60102,-0.112672,0.575675
Q9Y7J0,-0.0915591,0.57021
P53164,-0.295738,0.527977
Q9HGM5,0.040461,0.579394
P38719,-0.139143,0.544581
O43052,-0.0749428,0.580357
P35688,-0.288225,0.51679
Q9P7B4,0.165239,0.625771
Q05016,-0.00821342,0.557547
P53600,0.0496347,0.586324
O74891,0.178603,0.61136
Q9URY0,-0.275649,0.556979
Q12024,0.118437,0.643706
Q09916,-0.0435856,0.605531
Q03532,-0.02693,0.582721
P34760,-0.0366968,0.596026
O74887,0.140181,0.614351
O14324,-0.0972342,0.61432
Q05359,0.118856,0.627043
P04147,0.0310785,0.593512
P31209,-0.167113,0.527334
Q08204,-0.252362,0.585084
O13710,-0.253564,0.533907
P16140,0.00954641,0.590294
P31411,-0.213473,0.579165
Q03778,-0.0719948,0.588382
O74866,-0.0409601,0.613193
P07274,-0.0758966,0.545668
P39825,-0.210221,0.516533
P38431-1,-0.220358,0.573137
Q09689,0.0394399,0.619988
P53145,-0.224953,0.543017
Q10190,-0.0533696,0.548818
O94415,-0.34201,0.552065
P53312,-0.170124,0.55994
Q04500,0.0428595,0.595601
P87137,-0.253986,0.513042
P31383,0.0975729,0.636009
Q9UT08,-0.30188,0.52902
P27614,0.150106,0.613958
O13968,0.0423173,0.608458
P40957,-0.0450231,0.627269
P87169,-0.0274898,0.590856
Q10094,-0.147059,0.547841
P28273,-0.270188,0.509627
P32561,-0.158775,0.61628
O59702,0.0289214,0.605264
P38701,0.0439995,0.6214
O74893,-0.107769,0.608297
O13637,-0.232728,0.563943
P38968,-0.0210444,0.568844
P38064,-0.327879,0.507321
Q9Y822,-0.241046,0.570166
Q12009,-0.169077,0.545808
Q96WV1,-0.204483,0.527103
Q99216,-0.262526,0.589945
O14044,-0.365722,0.556415
O94545,-0.319307,0.517429
Q02932,-0.00347157,0.586762
P40416,-0.305285,0.54482
O14286,0.138656,0.623611
O74559,-0.338874,0.572745
P53337,-0.151703,0.540903
O14399,-0.267796,0.53984
Q03919,-0.240544,0.544953
P87140,-0.140417,0.569975
P32074,-0.083021,0.603206
P05749,-0.105788,0.629867
Q09668,-0.0212666,0.604926
P28829,-0.234784,0.599204
P23561,-0.0966876,0.615961
P25846,-0.373246,0.557187
O13921,0.00852671,0.633335
O60065,0.0798986,0.646804
P53112,-0.302725,0.558391
Q10212,-0.334822,0.523259
P47085,-0.228965,0.561807
P40377,-0.261776,0.55102
P29469,-0.304731,0.530491
O94303,-0.176469,0.599413
P33734,-0.156595,0.589411
Q01590,0.168144,0.621751
O13644,-0.337073,0.55361
P05030,-0.0732543,0.621214
P09627,-0.0375551,0.574183
O74323,-0.0911572,0.616362
P15367,-0.25332,0.542733
O14094,-0.149763,0.584027
P38698,-0.263829,0.54572
P40150,0.0303281,0.627711
Q10284,-0.129981,0.539058
P35191,-0.220946,0.565562
P87239,-0.0111505,0.579105
Q92328,-0.112808,0.613696
Q92377,-0.241287,0.537772
P41893,-0.293023,0.578463
P40347,-0.249093,0.533623
Q9UTC9,-0.156649,0.58238
P40005,-0.1369,0.533242
Q9UT28,-0.0227146,0.612551
Q05874,-0.0889843,0.546522
P0CX83,0.00690869,0.583701
O42699,-0.104365,0.54973
Q10248,-0.0967611,0.555352
P32331,-0.0378493,0.555247
P0CT57,-0.36528,0.550016
P06367,-0.370003,0.540797
P40555,0.0996596,0.654964
O94393,-0.322103,0.486685
P38615,-0.186187,0.55587
Q10452,-0.182805,0.517365
Q08108,-0.328712,0.569082
O13857-2,0.0396199,0.592132
Q9Y7Z8,-0.0343017,0.619736
Q04439,0.110864,0.630936
Q9P7T7,-0.125493,0.6184
P25576,-0.0623586,0.57402
O74750,-0.283772,0.533336
P40004,0.0100798,0.627482
P40383,-0.40881,0.569276
P22147,-0.384277,0.561281
P53730,0.0203147,0.612502
Q9USD4,-0.101469,0.547423
P15625,-0.054249,0.587604
O42870,-0.21215,0.544083
O74382,-0.13017,0.607544
P42941,-0.292905,0.52542
P25382,-0.175001,0.566289
O74855,-0.13324,0.591699
P22215,-0.241233,0.588862
O94695,0.0379079,0.601962
P0CT74,-0.329876,0.578752
P0CX48,-0.054062,0.584732
O14197,-0.291194,0.537327
P38355,-0.295879,0.532332
P21954,-0.223956,0.587334
O14254,-0.18937,0.572005
Q10231,-0.131065,0.555628
P38604,0.0488411,0.640946
P40094,0.0374412,0.608846
Q9Y7Z4,-0.183334,0.55467
O43046,-0.19094,0.597475
P39111,-0.286939,0.557913
Q12330,0.0122659,0.615531
Q9USZ3,-0.104973,0.593912
O74773,-0.0783686,0.620189
P25847,-0.359042,0.507508
O74414,-0.0858151,0.598746
Q03941,-0.0784547,0.607097
Q9US55,-0.0985952,0.563966
P38138,-0.0550601,0.56598
Q12288,0.0348181,0.615236
Q09686,-0.0608786,0.61717
O13861,-0.0245911,0.581969
P36101,-0.257815,0.522122
P28519,-0.107851,0.578257
O59753,-0.0257173,0.567548
P0CX46,-0.0419587,0.628759
P0CT72,-0.384519,0.539067
O94281,-0.131942,0.561284
P43639,0.0905931,0.60491
Q9USQ9,0.0607528,0.60913
P30657,-0.23651,0.547224
Q9UU76,-0.00116838,0.59445
Q04373,-0.313579,0.534457
P48362,-0.28387,0.530521
Q10498,-0.117808,0.536116
Q09914,-0.102912,0.586073
P06780,-0.20403,0.541925
O42650,-0.133863,0.60829
Q12196,-0.291339,0.556039
Q9P3T7,-0.269348,0.580958
Q99297,-0.0348202,0.562852
P40413,-0.182513,0.564693
Q9UTM4,-0.365207,0.550909
O94267,-0.325476,0.529547
P32558,-0.0893605,0.600625
Q9HDX8,0.0491291,0.617645
P54783,-0.01548,0.579195
Q02725,-0.0921555,0.610477
O13718,-0.135186,0.548306
P53111,0.0448493,0.626073
Q9UT59,-0.114658,0.573123
P15705,-0.348355,0.557507
Q9USI5,-0.0514991,0.558949
P41412,-0.197928,0.586305
P39678,-0.0176515,0.626668
P87117,-0.0713246,0.570459
Q02948,0.024082,0.592628
P40367,-0.335811,0.528957
Q09782,-0.312561,0.517736
Q09758,0.0468961,0.623321
P53154,-0.291641,0.541532
Q09723,-0.33641,0.549128
P53738,-0.132645,0.560887
P11353,-0.142748,0.539502
Q9UTE2,-0.254259,0.554998
P53043,0.046653,0.617209
O43049,-0.239256,0.563893
Q10179,0.0237889,0.645276
P38088-2,0.0870854,0.584183
P36147,-0.0486709,0.603025
O94539,-0.0495221,0.564968
P38426,-0.0984498,0.610031
O14081,-0.00521773,0.618919
P42841,-0.212636,0.517395
Q9UTN4,-0.00923062,0.630372
Q9HE11,-0.416273,0.549305
Q04177,-0.402862,0.54706
P43616,-0.10127,0.61781
Q9P6I2,-0.254445,0.574913
P39525,-0.220727,0.522667
O94297,-0.166095,0.535667
P14120,-0.132956,0.555011
Q9UTP0,-0.123547,0.565827
Q10313,-0.28976,0.513861
P09880,-0.357641,0.477919
P24384,-0.00445323,0.616996
O42643,-0.310047,0.543358
P38910,-0.169876,0.564875
O59804,-0.036313,0.586755
P33317,0.0698044,0.674733
Q9P6Q5,-0.252944,0.582027
Q08920,-0.294223,0.533259
Q9P383,-0.181996,0.51514
Q12063,0.0132369,0.642352
Q9Y7K8,-0.19658,0.520887
Q05123,-0.295155,0.565226
Q9UTQ7,-0.142561,0.586648
Q00711,0.040864,0.617116
Q9UTJ7,-0.154654,0.617655
Q9P6K3,0.0388292,0.616373
Q08977,-0.249815,0.54327
Q12697,0.0904764,0.647665
O74431,-0.112323,0.557961
O13969,-0.209282,0.543527
P07236,0.0906517,0.600469
Q99258,0.0149131,0.597965
O60181,0.12238,0.616122
P47771,-0.173133,0.537547
Q9URW9,0.0567488,0.636967
Q9P544,-0.0798631,0.611189
P04840,-0.0681549,0.625076
Q06835,-0.0785356,0.577289
Q9UTB8,0.0445405,0.599823
Q12382,-0.388994,0.571919
P87170,-0.252438,0.535506
Q9UT42,-0.135838,0.566027
P42951,-0.297221,0.507652
P26263,-0.192193,0.574024
O42873,-0.202719,0.604917
Q9HDW1,-0.443869,0.549338
P25578,-0.362661,0.500764
O13768,-0.0213459,0.645595
Q00578,0.0245149,0.641494
P00410,-0.0509435,0.642521
P21534,-0.106922,0.593975
Q9C0X6,-0.0538227,0.636533
Q03940,-0.35143,0.544473
P38930,0.0585833,0.589509
P40232,0.0836015,0.594728
P33750,-0.251679,0.570085
O74340,-0.051844,0.611003
Q06685,-0.278353,0.523875
O74429,-0.277209,0.500036
Q04067,0.0725549,0.61509
P78795,-0.0823642,0.595189
P40471,-0.338994,0.575634
Q09851,0.0757786,0.617513
Q03392,-0.0846797,0.564869
P15873,-0.046701,0.625461
P38624,0.0331123,0.612591
O43063,-0.326823,0.530785
Q07530,0.04938,0.60576
Q1MTR7,0.163857,0.608253
Q09864,-0.413375,0.539976
P19882,-0.400756,0.528309
Q4LB35,-0.251895,0.541395
P53848,-0.310392,0.535365
O14388,0.0692498,0.597965
P0C2H6,-0.307389,0.505475
O94655,-0.263825,0.574163
P32939,0.0465044,0.663766
O13883,-0.260195,0.571695
P41733,-0.238805,0.519164
P32337,-0.276852,0.531775
O74476,-0.181586,0.535277
Q12442,0.0985626,0.658725
Q09749,-0.295006,0.509316
P12709,0.023131,0.579068
P78917,0.152419,0.626961
Q10438,0.084828,0.6091
P38254,0.0124702,0.615913
Q9US07,0.0838004,0.597719
Q12386,-0.297331,0.532612
Q07830,-0.142501,0.551074
O13663,-0.37351,0.509257
O13821,0.048296,0.627555
P40343,-0.252401,0.51869
P39965,-0.211649,0.521381
O74765,-0.0618114,0.563116
Q09707,-0.30815,0.5614
P40892,0.0945832,0.591467
O94556,-0.384902,0.523451
P16522,-0.413467,0.566898
O94438,-0.0964473,0.604945
P33442,-0.0148012,0.625363
Q9US06,-0.155793,0.592043
P38351,-0.0629061,0.544953
O42668,-0.0213017,0.656732
P89105,0.129049,0.606253
Q07478,0.0769132,0.628101
O13792,-0.24125,0.540735
Q9C1X2,-0.152596,0.585736
P46681,0.0366638,0.613037
O60085,-0.0793683,0.560193
P38174,0.0183297,0.586838
Q9USP0,-0.0567999,0.551411
P14741,-0.0853328,0.542403
P56287,-0.274177,0.509253
P32501,-0.241844,0.588429
Q08282,0.14372,0.61974
O60157,-0.00925126,0.636332
O13726,-0.312485,0.564567
Q04121,-0.350122,0.517599
P10507,0.0345575,0.598029
Q9P7X1,-0.0263172,0.562072
Q9UT84,-0.169838,0.605879
P47140,-0.269716,0.583914
P38121,-0.280896,0.594229
O74946,-0.183041,0.535941
P87214,-0.31855,0.57759
P06174,-0.162639,0.549878
Q9P775,-0.0238455,0.564375
P21304,-0.125169,0.532149
Q12460,-0.371486,0.526389
O94514,0.0950593,0.634146
O14086,-0.0187506,0.5821
Q01080,-0.144137,0.536874
P0CX42,-0.0778525,0.578166
P0CT61,-0.270569,0.563824
P43636,-0.263681,0.525599
Q96WW6,0.0496268,0.663481
Q12417,-0.0951381,0.612333
O13615,-0.211029,0.550169
Q09740,-0.236379,0.60806
P14742,-0.301033,0.511332
P53327,0.0912418,0.606528
O60072,-0.310287,0.513144
O60160,0.0526848,0.674851
P27810,-0.402837,0.546769
P40825-2,-0.369893,0.554602
O13914,-0.360153,0.488319
P07149,-0.435529,0.554784
Q9UUG0,-0.0588973,0.626034
P28777,-0.0674379,0.653594
O74413,-0.118776,0.591063
P38829,-0.194789,0.563894
Q9UTL0,0.0314812,0.587302
P10962,-0.0429104,0.597267
Q9UTE6,0.0369846,0.635296
Q9URZ3,-0.204724,0.571632
P15380,-0.245551,0.582826
P08425,-0.395018,0.529371
O74952,-0.263039,0.536269
Q92338,-0.338304,0.566177
P27697,-0.067893,0.585002
P40086,-0.00384335,0.569268
Q10361,-0.305786,0.509815
P32451,-0.108086,0.607685
O59778,-0.131231,0.556028
P55877,-0.0350976,0.593704
P38912,-0.355725,0.483058
P38629,0.0113301,0.577117
O14003,-0.0607932,0.619249
O74393,-0.169368,0.55166
P38112,0.057635,0.608801
O74541,-0.18865,0.549162
P47988,-0.25978,0.573849
P36108,-0.165357,0.542399
O14177,-0.277405,0.556809
O60128,0.114164,0.601224
P05750,-0.308384,0.493191
P00401,-0.34071,0.507051
P07657,-0.142628,0.585411
P05739,-0.158293,0.559737
P79071,-0.184534,0.603199
O13822,0.0907987,0.654068
P53878,-0.268097,0.513872
Q09891,0.0470496,0.603376
P32660,-0.184404,0.525915
Q9P7V4,-0.23759,0.54925
P34253,-0.0288786,0.618008
Q9P7Q4,-0.086045,0.549715
P18759,-0.15843,0.543649
Q9URZ8,-0.265016,0.553024
P32842,-0.199746,0.540976
P07264,-0.241037,0.594071
O14289,-0.3382,0.569433
P25087,-0.349444,0.487068
O14321,-0.141294,0.548559
P32769,-0.123311,0.638616
O74774,-0.173021,0.597065
Q09181,-0.17809,0.549202
P39517,-0.134247,0.608313
P43548,-0.336968,0.588675
O59831,-0.313303,0.547026
Q03406,-0.276656,0.604141
Q9P7C8,0.0107248,0.61816
O14346,-0.285702,0.59248
P40857,0.0419149,0.610055
P32599,-0.093399,0.602624
O59945,-0.263744,0.574492
P32347,0.0528451,0.598513
Q9USJ5,0.102816,0.61313
Q12749,-0.114536,0.563934
P53692,-0.189999,0.603012
O74797,0.0276629,0.616726
P25654,-0.195457,0.518885
P39708,-0.0462816,0.650201
P78804,-0.148894,0.564227
O13755,-0.052174,0.643895
P21375,-0.243237,0.535108
P38191,-0.153559,0.573332
Q9URW3,0.113819,0.615498
Q09794,-0.0884568,0.574249
P07259,-0.148226,0.632389
P09201,-0.118292,0.557362
P09202,-0.0699165,0.561632
P53212,-0.394046,0.544843
O43075,-0.194689,0.545178
O14311,-0.00309197,0.5934
P06844,0.0282508,0.57428
Q9UTE0,-0.0726073,0.65341
Q99287,-0.323993,0.560847
P19516,0.139967,0.613322
Q86ZU7,0.159921,0.619978
P40359,-0.395152,0.548903
O94329,-0.00498564,0.562112
P06100,-0.0281103,0.625262
P87240,-0.0916166,0.611184
P32476,0.136304,0.601624
Q9C1W3,0.000398653,0.615996
Q92354,-0.0854513,0.65451
P24000,-0.0162359,0.574588
Q02821,-0.0441652,0.662686
O14063,0.055783,0.676904
P18961,-0.326444,0.539787
Q9P7J8,-0.0575883,0.603574
P53839,0.00945042,0.570259
O14075,0.0438302,0.575221
P14068,-0.327393,0.50655
P30822,-0.30895,0.53036
O13516,-0.0404017,0.648526
Q09757,-0.175756,0.556232
Q9P6P5,0.0389281,0.638449
P36149,0.100485,0.610234
Q04958,-0.359704,0.592002
Q9USJ4,-0.0493172,0.657737
Q09839,-0.046432,0.58539
P23060,0.00999362,0.603116
P29704,-0.349437,0.580123
P36596,-0.22183,0.531095
O60159,0.129733,0.627567
P37020,-0.0280269,0.560726
P38011,-0.178641,0.600584
Q10281,-0.40153,0.560667
O94348,0.0201362,0.608976
P53039,-0.268294,0.564705
O13640,-0.37839,0.552692
P46985,-0.180342,0.520001
P36015,-0.143913,0.618079
O60073,-0.351701,0.541014
P35728,-0.0182037,0.663616
O94264,-0.188168,0.618297
O14164,-0.0980052,0.57961
P32497,-0.115369,0.629605
Q06506,0.152694,0.622642
Q9P7C0,0.0866512,0.606849
O13801,-0.366615,0.550457
P32770,0.0217202,0.618209
P32832,0.0142753,0.658329
O94522,-0.035962,0.644394
Q04311,-0.0937558,0.600516
O74977,-0.27727,0.536787
O43069,-0.286515,0.503516
P38862,-0.0844834,0.648818
Q9P3W6,0.0204809,0.678014
P38934,0.0260103,0.600799
P15807,-0.318078,0.51485
O14172,-0.211352,0.566078
Q05788,-0.216962,0.522576
Q9UTG1,-0.10071,0.60758
O94491,-0.272185,0.590735
P15365,-0.244825,0.571247
Q10358,-0.0980892,0.560172
P25560,-0.158821,0.609869
P23202,-0.359429,0.501172
O59827,-0.0900718,0.58138
Q10297,-0.302754,0.534262
P53067,-0.325241,0.59221
P52488,0.0173823,0.620118
O42939,-0.00953335,0.580399
P53838,-0.126147,0.616382
Q9HGM6,0.0561462,0.614872
Q9UTE4,0.073822,0.593805
Q03144,-0.183947,0.520901
P43591,0.0204675,0.59916
Q9UTC5,-0.177843,0.587494
Q9Y8G3,-0.0251639,0.579117
Q99257,0.0469923,0.647739
P25453,-0.00900951,0.646243
O42634,0.0277059,0.609803
O94660,0.11474,0.609885
P47016,-0.0177406,0.589933
Q9USN5,-0.0443432,0.668978
P33327,-0.0132617,0.57785
P53883,-0.0248755,0.613174
Q09100,-0.0423172,0.665391
P53322,-0.00406704,0.597272
Q10097,-0.0487991,0.568054
P40579,-0.0715881,0.66152
O14351,-0.238338,0.51148
P38297,0.151707,0.625464
Q9USY7,-0.0790691,0.571279
O14301,0.147695,0.606135
P46680,0.0210402,0.66531
P38748,-0.369915,0.601774
O13747,-0.2817,0.513067
P54838,-0.248617,0.616842
O13902,-0.1958,0.62137
P53088,-0.336441,0.522004
O94282,-0.238761,0.610643
Q12046,0.0114235,0.66531
P87126,-0.208608,0.536286
P00899,-0.362941,0.586833
O94582,-0.272591,0.493137
O14042,-0.224143,0.572498
P43557,-0.237026,0.572551
P32863,0.093938,0.609701
P41410,-0.185892,0.60942
O13752,-0.223007,0.535314
P47153,-0.264913,0.516046
P47122,-0.271532,0.554034
O42906,-0.106575,0.655564
O74557,0.00928009,0.673665
P38626,-0.256724,0.600144
P40032,-0.28773,0.599464
Q11120,-0.181083,0.546953
Q12400,-0.00692953,0.672423
O14214,-0.353636,0.507589
P53081,-0.0278339,0.640334
O94404,-0.234162,0.630586
O74846,-0.0401448,0.56891
P32844,0.0322363,0.573265
Q08162,-0.411517,0.575987
P37202,-0.0899803,0.583329
Q03834,-0.327555,0.518287
O74502,0.0960559,0.629652
P32565,-0.238649,0.624894
O74762,-0.15906,0.552691
P07251,-0.317149,0.595252
P24487,-0.114137,0.556666
P10614,-0.239622,0.622783
Q09736,0.134946,0.600203
P34237,-0.322469,0.500511
O59795,-0.0310297,0.591184
O94354,-0.174102,0.53432
P22768,0.0318979,0.663859
P36125,-0.219457,0.603143
P87155,-0.222558,0.620023
P53633,-0.0209818,0.59674
Q9UUN5,0.166663,0.638165
Q09866,0.0641704,0.687307
P38164,-0.0913212,0.551757
P53389,0.129359,0.587219
O94343,-0.275851,0.490481
Q11119,-0.286628,0.502836
P38237,0.0290245,0.605581
P25039,0.125908,0.612008
Q9USZ1,-0.348665,0.578446
Q05022,-0.321742,0.549448
O74835,-0.33038,0.566474
Q9C0V1,-0.075084,0.584582
P41948,-0.0128562,0.585613
P39524,-0.173316,0.596336
O94296,-0.356529,0.541819
Q12267,0.101305,0.614428
P41004,0.00502933,0.673983
Q9Y7L8,-0.326057,0.544629
P32905,-0.0456672,0.65996
Q08647,0.0379896,0.60373
O74343,-0.239493,0.597574
P79060,-0.0295917,0.568979
P32911,-0.210482,0.597934
P50086,0.00918157,0.638685
Q10311,0.0133818,0.603557
P87053,-0.257815,0.541537
P39014,-0.0155155,0.669381
O60058,-0.242015,0.622756
P32794,-0.100908,0.599068
O42858,0.0131198,0.677788
P39706,-0.0655708,0.569705
P36010,-0.087326,0.624479
P49740,-0.253116,0.530612
P33755,-0.0842698,0.573986
Q9P780,0.0595133,0.639844
P48015,-0.165374,0.639079
O14110,0.0444109,0.585154
P40970,0.000928576,0.614938
Q09925,0.0150977,0.620131
P09064,-0.0879495,0.576452
P56329,0.0329291,0.667881
Q09780,-0.249728,0.624923
P07277,-0.167907,0.553013
O42644,-0.0987589,0.563491
P28274,0.138572,0.638226
P87144,-0.20606,0.558709
P04801,-0.0721385,0.600582
P32361,-0.230832,0.596465
O94537,-0.392748,0.573383
P40560,-0.141651,0.648576
Q10225,-0.0818024,0.591479
Q9P771,-0.0619268,0.560212
P53835,-0.0223594,0.647516
Q9UT36,0.104386,0.612208
Q05584,-0.0895206,0.561121
P10505,-0.293926,0.610218
P38042,-0.277407,0.529775
Q06217,0.057486,0.638185
O14036,-0.0671964,0.579404
P40373,0.00906158,0.655284
P00498,-0.0910166,0.639313
O42871,-0.287863,0.588504
P38806,0.0109256,0.673859
P38961,-0.206088,0.531675
Q10257,0.0804703,0.599744
P40958,-0.0126395,0.600286
O14417,-0.140075,0.532418
O74516,0.0933555,0.665884
Q02648,-0.143943,0.597022
Q02336,-0.0412947,0.652694
Q9P7J7,-0.0396031,0.572319
O74781,-0.0461104,0.647409
Q05506,-0.228419,0.518724
Q9UTH9,-0.349148,0.58978
Q06053,-0.0840288,0.581714
Q02889,-0.0883911,0.555845
P79082,0.151353,0.611157
Q12251,-0.2074,0.58268
Q8TFH2,-0.067786,0.558094
P13663,-0.0481923,0.615866
P78780,-0.112368,0.55083
O94533,-0.0999546,0.657579
P42935,-0.385958,0.585791
O14053,0.020459,0.676531
Q06078,-0.0860617,0.561807
P28748,-0.356136,0.58888
P32836,0.0636604,0.631253
O94673,0.0399452,0.68541
P48236,-0.196872,0.635021
P37303,-0.26606,0.51311
O13940,0.118344,0.659852
P50085,-0.282526,0.526599
O94550,-0.255073,0.6162
Q09768,-0.36349,0.559644
P32477,-0.147498,0.602574
P19881,0.11241,0.620868
Q00472,0.0314449,0.655301
P38995,-0.192497,0.53867
O59666,-0.106785,0.557497
P38989,-0.402755,0.5701
P41003,-0.174181,0.593753
P31412,0.0735743,0.685182
Q9HDW6,-0.017374,0.624378
O13805,-0.163684,0.621393
P38702,-0.0497863,0.574835
P38623,0.121739,0.654865
O94547,-0.0504847,0.641928
P53011,-0.25915,0.611209
Q10099,-0.299132,0.596231
P38244,-0.251102,0.52441
O94479,-0.0779018,0.549735
P33328,-0.0104894,0.586981
Q92356,-0.0578285,0.560105
P10363,0.0727535,0.614671
O14215,-0.3111,0.53197
Q10078,-0.237256,0.612738
Q12003,-0.261945,0.526916
P28040,-0.21256,0.570853
P13382,-0.0555666,0.552397
Q06096,-0.283716,0.585592
O74990,-0.133806,0.566
P38066,0.11593,0.619343
Q9P7M9,-0.0161279,0.644412
P87177,-0.176446,0.558444
Q12220,0.00396066,0.65966
P23615,-0.252084,0.538495
Q09915,-0.0281496,0.616354
O74341,-0.0153701,0.557257
P39077,-0.0757987,0.539144
O14225,0.118776,0.611854
P35180,-0.0676589,0.558543
P32463,-0.243682,0.519419
Q10217,-0.242212,0.517435
P13586,-0.0526629,0.661317
O59868,-0.106412,0.554121
P23776,0.00178424,0.595151
Q9URU6,-0.0570135,0.575555
P38708,-0.212674,0.530032
O60155,-0.0445904,0.650961
P25621,-0.309917,0.50649
O43000,-0.0801565,0.548066
P40848,-0.143335,0.639544
Q02792,-0.243183,0.557982
O13286,-0.272204,0.610149
P53197,-0.0284486,0.650006
P41836,-0.00232981,0.599945
Q01939,-0.234886,0.617632
P17898,-0.171749,0.587819
O13901,-0.164978,0.558401
O13818,-0.388279,0.581301
P38717,0.0401395,0.656399
P34208,-0.255701,0.525479
P38147,-0.321525,0.503069
O14234,-0.378729,0.571858
P50077,-0.313584,0.496596
O42901,0.0425099,0.594295
P53224,-0.0258676,0.630129
P52492,-0.240473,0.561328
O00103,0.109794,0.61835
P40376,-0.170423,0.639226
P06245,-0.290561,0.554554
P32580,-0.033834,0.571144
O94445,-0.0470443,0.624819
P78965,-0.184509,0.540971
P41921-1,-0.213797,0.605346
P78750,-0.0715158,0.574355
P40362,-0.192998,0.552909
P25369,-0.400708,0.5533
P87308,-0.221114,0.597097
P48563,-0.0546798,0.664029
Q09853,-0.147768,0.586157
Q10056,-0.0956554,0.564707
P48562,0.0119813,0.594423
P38182,-0.00358453,0.620565
O94272,-0.00687448,0.574598
P50076,0.118694,0.631829
Q10254,-0.0840973,0.584113
P29468,0.0268553,0.675366
Q10295,-0.0686577,0.564703
Q02892,-0.304599,0.593841
O94659,-0.0487963,0.577204
O60163,-0.26125,0.61391
P10869,0.0804004,0.626955
Q09717,-0.0498936,0.564126
P41920,0.028084,0.652506
P40496,-0.0868623,0.595231
O42911,0.0996803,0.65938
O74878,-0.195265,0.628626
P53954,-0.110505,0.596543
O74457,0.0481794,0.680191
Q06504,-0.0144958,0.587114
O94266,0.0782577,0.612356
Q06490,0.138401,0.608009
P08431,-0.00283872,0.644722
Q9HDU5,0.103047,0.602703
P08566,-0.0764046,0.640724
Q9P7R0,-0.317209,0.508512
Q09750,0.00995847,0.663225
P22579,0.132833,0.608341
P53070,-0.351685,0.52114
O13670,-0.247436,0.511478
Q04432,-0.106417,0.564106
O74914,-0.231379,0.535676
P40215,-0.050874,0.65483
O14121,-0.0595479,0.615553
Q10489,0.086748,0.640139
P16387,-0.0510868,0.642991
Q9UUH3,0.00239076,0.623524
P42938,-0.230592,0.620601
Q12464,-0.284228,0.518827
O94692,-0.348048,0.583479
P17505,0.0602124,0.678643
Q9Y7R8,0.137747,0.601097
Q92353,-0.273215,0.541031
P43593,0.0101085,0.6443
O14180,0.0887482,0.603725
P38805,-0.174889,0.628337
P32179,0.0950925,0.685173
O94505,-0.351534,0.525703
P42940,-0.137982,0.556825
Q9UTH2,-0.0113403,0.587105
Q03441,-0.150268,0.575006
O74446,-0.218898,0.549803
Q08446,-0.0651304,0.627292
O59709,-0.11447,0.628639
O13918,0.0564864,0.635502
P20107,-0.0772824,0.600817
Q08417,-0.0730517,0.564302
O13780,0.0114128,0.583027
P08432,-0.128516,0.55888
Q9UQW9,-0.0456139,0.605472
O14217,-0.142515,0.629665
P07213,0.0595922,0.601604
P20053,0.144164,0.635361
Q9UTC7,0.0689003,0.590862
P36580,-0.0968677,0.643174
P14540,-0.106959,0.545226
Q09832,0.0167482,0.595759
Q04235,0.0452439,0.622881
P23254,-0.166172,0.526724
Q9URM2,0.160358,0.614385
Q09805,-0.305094,0.53981
P38932,-0.126701,0.569811
P39010,-0.292362,0.579698
Q09701,0.0207654,0.592257
P36421,0.089405,0.626913
O14055,-0.377915,0.577319
O74800,-0.139121,0.5781
P28627,-0.0336244,0.660468
O13877,-0.0444913,0.668763
P22139,-0.25875,0.561939
P09620,-0.0554565,0.63056
O60123,-0.176546,0.544303
Q99190,-0.358657,0.566008
O94511,-0.0689884,0.588973
O13970,-0.181358,0.633328
P32902,-0.277516,0.541309
P22068,0.0365919,0.670125
P00830,0.16557,0.619771
O60094,-0.255188,0.533341
P39985,0.0486622,0.680954
Q9UR39,0.0267029,0.676193
P53688,0.0320423,0.584579
