gene,dim1,dim2
O13656,0.22136,0.00668271
P41819,-0.014569,-0.0582201
Q9USU2,-0.229608,-0.0622869
P40499,0.00351491,-0.0504967
O13909,0.00334939,-0.0917293
P40360,-0.0569904,0.118055
O94330,0.192314,-0.159994
O59866,0.145269,0.0160854
P33767,0.0488769,-0.0293272
P32457,-0.190619,0.19684
O36023,-0.140178,0.152292
P32337,-0.0101722,0.0110146
O74476,-0.100632,0.223914
O59838,0.223619,0.24701
P32589,-0.206387,-0.0727008
P38081,-0.163416,-0.143839
O74799,0.107041,0.0991301
Q01846,0.197607,-0.182643
Q9USN1,-0.248557,0.205575
Q9P7P0,0.0696886,0.224256
P32784,0.121097,-0.115576
P36621,-0.199647,-0.0155179
P17555,0.187883,-0.236952
P51601,-0.0316762,0.167946
O13774,-0.151013,0.218724
P38768,-0.155835,-0.0175842
P33301,-0.0466567,0.0309661
P53306,-0.138834,0.0327924
O14357,-0.172664,0.185024
O60198,0.166083,0.133412
P19358,-0.0873469,-0.192349
P53840,-0.177567,-0.0318804
P40965,-0.055787,0.239145
P48561,-0.0240172,-0.0043418
P0CT72,0.24401,-0.169445
P0CX46,-0.00436608,0.00516938
P38987,-0.189266,-0.0186489
P87027,-0.0367113,0.200546
P11353,0.0419692,-0.0305724
Q9UTE2,0.101238,0.184883
P53045,0.110775,-0.220317
Q9UUH4,0.0284637,-0.145849
Q12704,0.246052,-0.234629
P15801,-0.182211,0.102787
Q10286,0.0828477,0.20117
P30606,0.225914,-0.0423112
P35182,0.189941,0.161562
P40371,0.263009,-0.210943
P36520,-0.192441,-0.0961318
Q9Y7M5,0.0387226,-0.1562
P22276,0.239583,0.133475
Q10233,0.00397138,-0.134005
P32480,-0.100616,-0.23008
Q03433,0.137194,-0.229212
Q12241,0.0232435,0.198979
P05756,0.0536501,-0.176799
P28189,0.224809,0.158613
Q12511,0.121376,0.235879
O14189,0.1632,-0.151582
P40185,-0.0878781,-0.156662
O43003,-0.210646,-0.251009
P47122,0.187552,0.0723257
O42906,-0.0320164,0.0944753
P38324,0.168183,-0.224011
P38927,0.121613,-0.198852
P06174,0.214899,-0.0682206
P87214,-0.123292,0.14661
P21242,-0.164316,0.230923
O59770,0.159375,0.251667
O94627,-0.235665,0.124694
O14100,-0.044149,-0.103084
P28829,0.182894,0.0963674
P43535,-0.078033,-0.00954289
Q03919,-0.0337476,0.0789956
P11632,0.201249,0.199056
P36124,-0.174578,0.089043
P20437,0.119709,-0.0276754
Q9HGN1,0.0917917,0.126965
P15442,-0.128794,-0.246248
O94539,0.153458,0.0692376
P36147,-0.0646389,-0.100471
O94584,0.075719,0.165646
P08456,0.0395361,-0.042506
P50520,0.128485,0.193787
P22543,0.0335339,0.248258
Q04213,0.176806,0.0785343
P30283,-0.0405667,0.00579097
P40963,-0.225265,0.112067
P16661,0.0248413,-0.125773
O13933,-0.240245,-0.0880106
P38759,-0.139135,0.0207818
Q9UTI5,-0.212248,0.187274
Q9URY5,-0.185208,-0.209435
P39676,0.00194623,-0.117038
P43583,0.0099649,0.00627841
Q12386,0.182269,0.0418976
P33306,0.106108,0.0085146
P33441,0.20105,0.156509
Q06406,0.179071,-0.0795912
P35210,-0.107722,0.209857
P08091,0.0525276,0.09449
P24031,-0.087455,-0.158566
P26309,-0.226901,-0.0585056
P78972,-0.227914,0.0829144
O94681,-0.165963,0.0585788
P19262,-0.0012935,0.194662
Q10442,-0.165756,-0.158882
P38921,0.209668,0.234376
O42941,-0.0518894,-0.176594
Q9C0U6,0.0272697,0.176717
Q9P7S7,-0.0483918,-0.176287
Q12499,0.148451,0.0814184
O74907,-0.0171669,-0.11258
Q06338,0.0261623,0.0921426
Q9P380,-0.00778703,0.244717
P32901,-0.128345,0.2525
Q09817,-0.0733212,0.154498
P38861,0.0595808,0.160196
O60080,0.182971,0.0384786
Q06218,0.208249,0.106136
Q9UUB6,-0.133792,0.0705604
O36016,0.211446,-0.0406695
P27999,-0.0731765,0.0356469
O74635,0.0258613,-0.168911
O13641,0.0976879,0.175088
O94556,0.174617,-0.107143
P16522,0.165912,0.250905
P53078,0.0466368,-0.0714727
Q09893,0.0712045,0.0685234
Q08144,0.00703276,0.052732
Q9P6P1,0.115848,0.0485102
Q9P7I8,-0.06638,0.114193
Q9C1X4,-0.22683,-0.0191827
P38203,-0.198241,0.182323
O94408,0.15295,-0.115791
P38711,0.261819,0.23457
O74330,0.118382,-0.16179
P22189,-0.161585,-0.098518
Q01896,0.0222949,0.0337531
O94517,0.17722,-0.0998868
P21243,-0.149916,0.0239828
Q09741,-0.213473,0.0388542
Q12074,-0.0497015,0.191027
P25560,-0.202316,-0.204349
Q10358,-0.171755,-0.178789
P38988,-0.202191,-0.0654615
O74439,-0.107404,-0.0841769
O13889,-0.0179732,0.139075
O13807,-0.189913,-0.0188537
Q9USQ6,0.0892853,0.0939202
P53894,-0.0606006,0.190271
O13310,-0.0927332,0.0585087
Q9P6L7,0.113352,0.23213
P38127,-0.224059,-0.102176
P07277,-0.0352952,0.0252133
Q09780,-0.0396714,0.217849
Q09188,0.067485,-0.0662191
P18239,-0.152407,0.00821165
O74864,0.0797506,-0.144565
P05317,0.0174925,-0.210514
Q9Y7P4,-0.190946,-0.239682
P32611,-0.222273,-0.00925049
Q9USM7,0.120466,0.244002
P32897,0.0488982,0.0860413
P15807,-0.0818913,0.235714
O14172,0.125949,0.0840259
P48008,-0.0576034,0.215416
P32458,-0.0301527,0.259587
O74456,-0.0861097,-0.0234002
O14139,-0.174065,-0.0155081
Q9USP0,-0.0165194,0.125571
P28519,0.141886,-0.102111
P0CX48,-0.00577921,0.207324
Q04372,-0.173941,-0.102525
Q9Y7T1,-0.0658375,-0.0336947
P28321,0.194114,-0.0392504
O94305,0.121102,-0.0960345
P42951,-0.228831,0.0909494
Q9UT42,-0.247817,0.0664321
P54837,0.0330211,0.128154
O13946,-0.0683607,-0.0412794
P38863,-0.0666738,-0.171886
Q9Y705,-0.199372,-0.0311979
O43012,-0.205555,-0.0438816
P06773,0.19617,-0.137741
Q12126,0.198133,0.166135
P06242,-0.0370965,0.233783
P25443,0.216293,0.0346105
O74892,0.0882478,0.0800965
P40857,-0.133277,0.196576
O14346,0.00877601,-0.0633242
Q06245,-0.214696,-0.0447204
O13705,0.17333,0.237121
P35178,-0.0132144,0.203599
Q9Y7M6,-0.132633,0.103403
O94454,0.131103,0.205797
Q9P6L6,0.0650853,0.154344
P36616,-0.0683535,-0.127132
P40367,0.209204,0.105368
Q09782,0.0466292,0.0994696
Q9US35,-0.225549,0.0975447
P53095,-0.056967,-0.122495
P36010,0.0840145,0.102922
P49740,0.238416,0.236435
O13719,-0.129313,0.211281
P38791,-0.169431,-0.173965
O94337,-0.0084304,-0.0382778
P09733,-0.0146053,0.170969
P04688,0.136577,-0.0939036
Q07530,0.177651,-0.0568984
Q1MTR7,-0.25912,0.0362025
P05375,0.130726,0.127712
P53064,0.0371659,0.131622
Q03361,0.0944867,-0.0368578
Q10245,-0.0376732,0.101736
P38286,-0.200189,-0.102918
Q03661,0.17436,-0.0929297
P36596,0.192734,-0.108053
P29704,-0.0889621,0.103815
P16387,-0.00607342,-0.00253177
P53280,0.00485529,0.09989
P53125,0.185449,0.183222
Q12196,-0.258207,-0.123042
O42650,-0.247255,0.229809
P14906,-0.0714997,-0.11676
Q9HGN7,0.0547961,0.0308301
O42933,-0.264452,0.110149
P46971,-0.138223,-0.193941
P38912,-0.0539445,-0.0735402
P55877,-0.105239,0.13184
P38318,-0.081642,-0.213491
Q9USW4,-0.114706,-0.18322
O94241,0.122895,0.217289
P40386,-0.107943,-0.216995
Q08220,-0.00883564,-0.199701
P35669,-0.219204,0.218746
P31539,0.0928111,0.037199
O94641,0.0670668,-0.245018
P46969,-0.0835321,0.0220877
O14105,-0.208524,0.189358
P13365,0.0758691,-0.0403556
P14284,-0.0142364,0.0467037
P48527,-0.047422,-0.156622
O74890,0.237277,-0.0660007
O60156,0.0733478,-0.244013
P39707,0.136155,0.226137
Q08921,-0.222048,-0.0481436
P32605,-0.0689048,-0.0947986
P32628,-0.134106,0.161474
P29055,0.165039,-0.249143
O13749,0.177124,0.0701592
P38930,0.13616,0.0260599
P53086,0.112394,-0.0638945
P32489,-0.144718,-0.158158
Q9UTK8,-0.0935715,0.0365213
P40107,0.0194403,0.2117
P50107,0.163657,-0.129734
Q09751,-0.143925,0.169291
Q12060,0.151593,-0.167323
Q00402,0.20329,-0.195873
P22203,-0.158758,0.155939
O13687,-0.175113,-0.215571
P38747,-0.142969,-0.0501485
Q9UUK3,0.186048,0.0172735
O74927,-0.0106725,0.156315
P46151,-0.180343,0.229196
Q9P7H1,0.0688492,-0.0205642
Q00684,0.0359987,0.0758618
P09201,-0.102111,-0.13206
Q9C0W2,0.120366,-0.136241
P38219,0.191206,-0.153726
O13998,-0.113806,0.135221
Q7LKZ5,-0.0269461,0.222013
Q10426,-0.130699,0.0987041
P16664,-0.0534436,0.1773
P12611,0.0636926,-0.0699739
P39984,0.0842335,-0.0434881
P38355,-0.128644,0.00680444
O14197,-0.114209,0.230724
P00854,-0.229958,-0.123694
P21535,-0.175779,-0.0531686
O94636,-0.116959,0.00929313
Q12463,-0.0507096,0.155495
P25515,0.0539395,-0.0615826
P50515,0.257098,-0.174587
O94318,-0.116212,-0.216442
Q04272,-0.202176,0.0171863
P32600,-0.139795,-0.194157
Q9Y7K2,0.21154,-0.088789
P31385,-0.0067207,0.106664
P07276,-0.172599,0.186987
O94715,0.247158,-0.164206
Q01855,-0.01964,0.254346
P20486,0.181104,-0.0110835
P08463,0.244058,-0.238357
Q9P7I9,-0.090245,-0.184297
P32803,-0.0917195,-0.104118
O14254,0.119796,0.0953157
P21954,-0.137521,0.187623
P29295,0.0357458,0.0751062
P40235,-0.176206,-0.0805837
O94745,-0.152542,0.192854
P11914,-0.15367,-0.0906595
Q9US53,0.0657997,0.00229863
Q09849,-0.0549998,-0.236978
P43610,0.216553,-0.0321504
P15790,-0.0625737,-0.243637
P25651,0.11983,0.023759
Q12050,0.144478,-0.0136364
P42941,-0.131587,-0.223776
O74995,0.244808,0.154787
Q04673,0.139068,-0.17854
P36599,-0.143178,-0.172504
P22434,-0.110153,-0.0290694
Q12016,-0.227505,-0.0959805
O43073,0.0328927,-0.0767844
P21374,-0.224532,-0.0389053
O74370,-0.266572,-0.010894
P87111,-0.182184,-0.0857106
Q08822,-0.078877,0.188404
O42699,-0.0246963,0.147971
P0CX83,-0.197256,0.0519297
Q9P7G4,-0.0263136,0.0519374
P36163,-0.1119,0.25947
Q9P3A8,0.218635,0.145396
O14285,-0.127199,-0.205227
Q9UTQ8,-0.179091,0.1292
P40481,0.021029,0.0291329
Q12177,-0.178144,0.160355
Q9Y7K4,0.243268,-0.142536
P21734,0.182805,0.245783
O74810,0.00860489,-0.234923
P31406,0.0884582,0.206485
P17255,-0.0878716,0.111513
P23638,-0.0192728,-0.228473
O13850,-0.0570457,-0.137982
Q05779,-0.0980238,-0.135208
P31244,0.0660083,-0.113031
P36150,-0.0410811,-0.135356
O74468,0.195363,0.0351548
P38222,0.164438,-0.240171
P21651,0.177884,-0.0913567
O94457,-0.0595633,-0.205654
Q9P7Q7,-0.112851,-0.21426
P42948,0.0251815,0.0688986
P25369,0.131443,-0.176998
P87308,0.125061,-0.0668598
O14332,-0.102114,0.183852
P38236,0.227799,0.162125
P36024,0.225446,0.0122733
Q05498,-0.100012,-0.246271
O13610,-0.111139,0.100745
P0CX56,-0.250169,0.250498
P0CT67,0.0823834,-0.239148
P18480,-0.0717538,0.100249
O60200,-0.153758,-0.11031
P33308,-0.15489,-0.215337
Q03012,-0.209641,-0.045143
P24784,-0.17822,0.0481392
O13370,0.195892,0.149814
O14018,0.179987,-0.0665422
P07284,-0.125363,0.0852812
O94527,0.00272557,0.128931
Q9HE05,-0.196371,0.0599244
Q9HDU2,0.017156,0.141883
Q08773,-0.0273574,0.120039
P13099,0.17649,-0.107224
P89114,0.128739,-0.0111444
P08417,-0.130885,-0.0510834
O94552,-0.136627,-0.198483
O36030,-0.127594,-0.10867
O59676,0.197981,0.152314
O13846,0.0894061,-0.0573268
P39722,-0.193896,-0.00667116
O59781,0.0575065,0.00224973
O60081,0.241585,-0.133366
Q03496,-0.0461304,0.0457321
Q9UU91,-0.22489,-0.149273
Q12402,-0.11154,-0.131115
P39962,0.0230647,-0.228633
P53397,-0.236469,-0.161611
O74540,0.228304,-0.176571
P32771,-0.228985,-0.0394513
P07560,-0.00708184,-0.259151
P17609,-0.165245,-0.0327713
Q06810,0.0470707,0.15382
P38850,0.148193,-0.159266
Q9Y7P0,-0.251809,0.0375332
P38145,-0.233557,-0.178616
P05150,-0.0255053,-0.0703817
P31317,-0.142792,-0.00311782
P49960,-0.137034,0.0570778
Q9USY2,-0.127158,0.0422993
Q9UTA5,-0.123613,0.131998
P53177,0.180939,0.0872005
Q7Z9H9,0.0185186,-0.161761
Q05549,0.159633,0.229904
O13983,-0.00487768,0.171704
O94731,0.0781245,-0.0755339
O43004,-0.144115,-0.0176155
Q10077,-0.245174,-0.216664
O60104,-0.151993,-0.158267
P27344,0.132314,0.209305
Q12307,-0.0921704,-0.0364937
P12954,-0.247759,0.214112
P40567,-0.0196867,-0.072766
O13770,-0.134526,-0.12148
P39704,0.244225,-0.127852
P14908,0.0557884,0.191018
Q9US51,0.0965355,-0.0953868
O74407,-0.0402022,-0.0698817
P04802,0.00768177,0.0430649
P40373,0.0746865,-0.172027
P00498,-0.0610673,-0.015195
Q96WV5,-0.193431,-0.214831
P53622,0.052327,-0.239953
O74413,-0.115679,-0.258599
P28777,0.191709,-0.17858
O60164,-0.215406,0.123365
P53261,0.0960784,-0.0930643
O94742,-0.140261,-0.126856
Q07980,0.0352606,0.0760772
P24868,-0.0715564,0.0354414
Q04089,-0.135562,-0.111558
P25567,-0.0755943,-0.21775
P32526,-0.0672337,0.0178188
O60162,-0.215865,-0.0623233
P32368,0.13939,0.128221
P38429,0.175839,-0.18333
Q06078,0.165231,-0.0883519
O14053,0.202915,-0.215478
Q42598,-0.00801782,-0.0319489
P16120,-0.199545,-0.25355
Q9URQ3,0.133123,-0.235711
Q9P7N4,-0.129474,-0.0454119
Q12181,0.0678662,-0.0706265
O94613,0.150001,0.235869
P39929,-0.134609,-0.247807
Q9P7F7,0.111956,0.00112033
O74956,0.0221455,-0.146539
Q03799,0.120547,-0.214549
O94718,-0.158721,0.170033
P38803,0.0170977,0.18321
O94335,0.0220288,0.0240931
P39007,-0.157647,0.143963
P15703,-0.076314,-0.180417
O13990,-0.0212995,0.0949653
Q02948,0.230534,-0.0825242
P87117,-0.127274,-0.0459461
Q12214,-0.212211,-0.190757
P36123,0.234402,-0.115608
P38962,-0.230191,-0.205839
Q9Y7K7,0.24589,0.251884
P09932,0.165831,0.175779
Q12072,0.084038,0.0652296
P36053,-0.037454,-0.0602102
P40030,0.222773,-0.0503069
O74820,-0.214134,0.0819478
Q9P7U2,0.129257,-0.115462
Q02895,-0.154237,0.0446735
O13989,-0.148554,-0.101455
P32857,-0.0109983,0.147482
P49018,0.111903,0.0301952
Q9USP5,-0.114457,-0.249038
O14164,-0.228511,-0.133486
P32497,-0.0870266,0.153237
O13745,0.176795,0.185633
P32776,-0.0764075,0.161575
P35181,0.237665,0.082783
Q9P7N2,0.168573,0.0435468
Q08231,-0.182946,0.00268626
P40088,-0.0495519,0.114349
Q09919,-0.221992,-0.0368528
P35197,-0.128082,-0.024034
O94601,0.00673984,-0.214741
P38786,-0.186295,0.147713
P87120,-0.126662,0.189534
O94372,0.140483,0.125693
Q06512,-0.253487,0.261555
Q9Y7Y8,-0.0634963,-0.170547
P13188,0.0625763,0.227541
P53743,-0.0631695,0.0331456
O74362,0.224572,-0.0823784
P48362,0.0771296,0.154106
Q10498,-0.143006,-0.214053
P10614,0.223159,0.0391883
Q09736,0.0168893,-0.0670333
O13780,0.110139,0.0647795
Q08417,0.0625176,0.109197
O60059,-0.141365,0.0810346
O94620,-0.0846025,-0.146555
Q04264,0.144794,0.223046
O42666,-0.131199,0.175121
Q9US45,0.165651,-0.111082
O14324,0.1669,-0.143842
Q05359,-0.000159576,-0.203313
Q12318,0.172679,0.0844275
P34244,0.199156,-0.0660222
P40005,-0.106532,-0.208013
P38249,0.177326,0.128134
O74760,0.248716,-0.00565001
O74897,-0.0376181,-0.161746
O13776,-0.214987,-0.235703
Q9P793,-0.198997,-0.205248
O14099,-0.0248594,0.200658
P40151,0.222313,-0.130184
O13902,-0.235065,0.00783784
P54838,-0.195991,0.219242
O14286,0.109546,-0.159708
P40416,0.100033,-0.152951
Q9UTF8,-0.220457,-0.0979116
Q03327,0.215691,0.218742
Q07953,-0.179729,-0.099031
O14179,-0.160152,0.0453697
P47006,0.0181666,0.0167711
O42905,0.226258,0.1705
O14098,0.0680719,0.107828
Q03193,-0.145114,0.0467483
Q10227,0.0830651,0.0356331
Q08920,0.0752458,0.163378
Q9P383,0.121743,0.035496
O94437,-0.162952,-0.101784
P53219,-0.255219,-0.13461
P32527,-0.102736,0.0676678
Q9Y7I8,0.226703,0.189513
P13663,0.192887,-0.0562933
P78780,0.0362151,0.0208583
O59763,0.109118,0.137892
O74827,-0.19127,0.0453006
P36209,0.0225777,0.179951
P25340,-0.219042,0.0192687
Q02642,0.105748,-0.0630033
Q92371,0.177764,0.0716534
O43052,0.110214,0.205095
P35688,0.127642,-0.0103066
O59730,-0.113214,-0.101937
Q01662,-0.0163231,-0.237885
Q92368,-0.0877753,0.0612044
Q03010,0.212663,-0.0690447
P32829,-0.0241002,-0.0474873
Q9UTL3,-0.20112,0.158097
Q12189,-0.124075,0.132612
P32944,0.230943,0.247125
P34218,0.0476511,0.000308455
O13987,-0.152481,0.140449
Q9USZ2,0.209842,-0.20958
Q99189,0.212443,0.0572645
O13725,0.117178,0.0958882
P40165,-0.196388,0.11912
P34110,0.167703,-0.102137
O74552,-0.187468,0.176473
Q9HDV6,0.0906791,-0.0614585
P40468,0.138092,0.154848
O74922,0.000677039,0.0500238
Q09895,-0.246152,-0.198068
P40236,-0.0927988,0.0545628
O43023,-0.0420912,-0.165423
O94395,0.0698978,-0.252414
Q09837,-0.197768,-0.2605
Q04174,-0.026628,-0.149346
O14019,-0.0810013,0.233113
P25333,-0.179488,0.173702
P46959,0.120734,0.028844
O14307,0.0495303,-0.0870967
P16140,0.119662,0.185417
P31411,-0.178163,-0.017677
Q06665,0.172455,0.231197
P16892,-0.232476,-0.0388519
Q06211,-0.219618,-0.0901781
O74803,0.144643,-0.0400517
O13912,0.254712,0.103277
P53925,-0.0121712,-0.0784513
P38604,-0.263405,-0.0346579
Q10231,0.0352963,-0.174524
O42646,-0.196101,-0.214719
Q92353,-0.122481,0.0999297
P32583,-0.180608,-0.221563
P38351,-0.0522861,0.0261339
Q06205,-0.0904527,-0.244041
Q06708,0.216111,-0.189866
P87145,-0.119633,0.217572
P04046,0.0943476,0.198374
P41390,0.184834,0.215356
P78955,0.147239,-0.0293747
Q10256,-0.241347,0.0208381
Q10332,-0.104734,-0.165768
P53039,0.172346,0.167415
O94348,0.209561,-0.182054
Q09329,-0.172234,-0.0159396
Q9P6N9,0.0991962,-0.246845
P25625,-0.20591,-0.104131
Q10349,-0.140334,0.0876189
P33330,0.115241,-0.2279
Q9UST9,-0.0207412,0.129884
O74508,-0.230435,0.0305216
P36421,0.147286,0.00621532
O14055,0.053978,-0.11633
P38426,0.0092077,-0.166806
O14081,0.10675,0.188586
O74853,0.142585,0.00494341
P53971,-0.240899,0.0723362
O14007,0.247833,-0.140639
P33322,0.11133,0.158861
Q92338,0.228615,-0.216234
P27697,-0.0133326,-0.0194493
O60136,0.212196,-0.0766493
O13883,0.0439861,0.210273
P41733,0.119057,0.0892528
P78761,0.121651,0.122041
P07257,-0.199496,-0.0452452
P38187,-0.24742,-0.170918
P40509,-0.075428,-0.00765664
Q06287,0.0791532,-0.162136
Q10107,0.012408,0.158022
Q9USR3,-0.120881,-0.242765
P37297,-0.18464,-0.107956
P40013,-0.0215886,-0.000313143
P21672,-0.148184,0.104556
P04912,-0.0617188,0.112842
P38741,-0.0848431,-0.116709
P38319,-0.0784218,0.127214
Q03323,0.111787,-0.0131013
P32598,0.102801,0.0685353
P13681,0.0737613,-0.0363495
Q03758,0.0831372,0.114936
Q9UR39,-0.0422255,-0.118333
P38890,0.172137,0.129294
P53129,0.154483,0.181012
Q03656,-0.177575,0.00102589
Q9P6M9,0.0759001,-0.0521563
Q04599,0.0848673,0.257618
Q9USQ9,-0.190838,0.266462
P30657,0.046576,0.236046
P46985,0.0736133,-0.106165
P39986,0.0835159,0.0278958
P52490,0.15125,-0.201616
O74834,-0.0156378,-0.106563
Q1MTQ9,-0.232772,-0.166989
Q08962,0.223991,0.0839235
P20133,-0.252461,0.164125
P46960,0.0244265,0.0122723
P35127,0.0464531,0.166995
P06169,-0.144773,-0.156527
P40056,0.0194399,-0.0613782
P33327,-0.267537,0.112655
Q9USN5,-0.0336689,0.196146
P46943,0.21526,0.105994
O13869,0.0709433,0.108403
Q09813,-0.203055,-0.108995
P46677,-0.140188,0.151123
Q07895,0.247983,0.164104
O94439,-0.214346,-0.122096
P39677,0.0843436,0.203831
O94429,-0.228936,-0.179018
O74836,0.17011,0.00927127
P0CX44,0.024005,0.196791
O74536,0.231183,-0.132507
P33300,-0.17062,-0.0121744
Q09690,0.236335,0.0621755
Q9USG9,-0.0624905,0.19236
Q00245,0.214709,0.252914
O13928,-0.178262,-0.116099
Q12234,0.144618,0.0835588
O42903,0.0541497,0.0805489
Q05636,-0.12183,-0.119811
O74918,0.15528,0.112127
Q12027,0.148675,0.185389
Q12321,-0.049586,0.0351631
P49373,0.0435468,-0.219181
O13985,-0.191084,0.141743
P05066,0.2008,0.131272
P53552,0.0649153,-0.0862756
P33892,-0.218121,0.00720004
P53741,0.0559792,0.0471331
P38932,0.0585407,-0.100516
Q09805,-0.0303719,0.00988107
Q9USK7,-0.0546657,0.0658229
P40506,0.240474,0.0901262
Q03769,0.153126,-0.250155
P50110,0.215553,0.12583
P39538,0.121736,-0.228558
P32790,0.101084,0.0191827
P53685,0.115372,0.00131455
O94547,-0.255937,0.209944
P38623,-0.0400401,0.167979
P49435,0.218399,-0.219419
O42842,0.240928,0.200224
P09950,0.173778,-0.0187473
O14092,-0.0880384,0.117709
O94308,-0.0609059,0.0780605
P40372,0.175704,-0.111582
P14126,-0.068559,0.0106473
Q9HE09,-0.00144473,-0.198298
P53388,0.252365,0.239398
O74543,0.0792321,0.250202
P15700,-0.045176,0.148816
O59771,0.103108,0.192374
P18409,0.124826,0.0265319
O13814,-0.125659,-0.188008
P40063,-0.077174,0.237346
Q12379,0.112389,-0.0417483
O74736,-0.0694117,-0.140896
O74964,-0.176524,0.213461
O74500,-0.108549,-0.0266769
P31386,0.103086,-0.181797
O42645,-0.225059,-0.175236
O60157,-0.252448,0.24436
Q08282,0.0314214,-0.161145
Q9USZ0,0.237696,-0.0237347
Q08924,-0.0431391,-0.0358938
Q9P7H9,-0.21473,-0.0909283
Q10175,-0.00692655,0.20365
Q9Y7R7,0.0543919,0.159799
O59761,0.0763897,0.228497
Q08960,-0.105724,0.077527
P30822,-0.243119,0.201367
P14068,-0.055171,0.132724
Q9Y7K5,0.228403,0.00130068
Q12191,-0.156615,0.0644423
P53111,-0.186346,0.18407
Q9UT59,-0.0699794,0.122132
Q02784,0.00434789,-0.148432
Q9HDW8,-0.178528,0.0691216
P46944,0.20406,0.215083
Q12150,-0.245271,-0.145975
Q06554,-0.202309,0.206257
Q12464,0.0654877,0.150221
O94692,0.0205207,0.167623
Q06053,-0.0763879,-0.130285
Q9UTH9,-0.126446,0.193487
P38137,-0.264808,-0.170916
O74976,-0.162444,0.138683
P39001,-0.170944,-0.178264
Q01477,-0.211483,-0.192361
P53096,-0.0904494,-0.188354
P39735,-0.13924,0.229468
P32787,-0.00748353,0.204399
Q08387,-0.0659297,0.0744579
P53930,0.141953,0.149765
P25644,0.150682,-0.0744585
P38314,-0.14251,0.0530819
Q09826,0.0798732,0.150375
O13830,-0.182902,-0.129507
P34222,0.160073,-0.220234
P25335,0.073399,0.0724435
Q09913,-0.15975,-0.0709155
Q09748,0.220276,-0.236572
Q9P3U9,-0.234207,0.0608139
O94412,-0.208912,0.250281
Q00618,-0.157592,-0.0403307
O74559,-0.0892962,0.239791
P53337,-0.127389,-0.195459
O13953,-0.000853266,-0.218147
P39720,0.190472,0.199418
P38754,-0.207235,0.221588
O94238,-0.243625,-0.0685726
O74499,0.04675,0.0716156
P53905,0.0345156,-0.107313
P53299,0.0939779,0.0895885
Q02208,0.0691932,-0.122157
Q04659,-0.180711,0.240531
Q9Y7K8,-0.0966216,-0.00647387
Q12063,0.0715917,0.0428799
P04911,0.214815,-0.0703559
Q03673,-0.131615,-0.169779
O74750,-0.0287952,-0.0622886
P40004,-0.215964,-0.0393689
O14361,-0.142177,-0.0511527
P32452,0.244019,-0.0775409
O74315,0.0469555,0.0303966
Q01682,0.0812382,0.252851
P35842,-0.170705,0.0807428
P28817,-0.150798,0.0773115
O74802,-0.010492,-0.015677
O94474,-0.0195659,0.0454604
Q06208,0.161375,0.131019
Q12213,-0.168982,-0.177764
P25457,-0.0473959,-0.171608
P40347,-0.190278,0.0992983
P41893,0.028559,-0.0532228
O14180,-0.255689,-0.0729756
P38805,0.0991716,-0.040167
Q9UT35,0.247812,-0.187081
P25618,-0.111489,0.0479822
Q9HDZ2,0.0257518,0.134375
P39958,0.0776227,-0.139184
Q10305,-0.156194,0.141573
Q08119,0.250113,0.123969
Q03778,-0.209144,0.180282
O74866,0.119144,-0.128059
P32331,0.0804224,0.0892224
Q10248,0.249888,0.194559
O14290,0.0182427,0.0396707
Q07451,-0.233858,0.171657
Q12345,-0.0758395,0.217808
P07143,0.0521586,-0.207558
O59680,0.0176157,0.0587004
Q1MTR5,0.149111,0.241199
O94331,-0.243923,-0.214307
Q02159,-0.244449,-0.00976999
P38439,0.0438935,0.151864
P04397,-0.0580846,0.0247001
Q9HDU3,-0.00460429,0.133709
Q9P6I7,0.118185,-0.222682
P53909,0.155364,-0.138904
O94418,0.0856632,0.0931278
P34077,0.110785,-0.101489
Q10452,0.0862709,0.0850102
P38615,-0.0981126,0.020795
Q10439,0.132668,-0.255627
P40051,-0.181587,0.0462048
Q10276,0.116496,-0.0972035
P20485,-0.115962,0.169598
P42837,-0.109611,0.0403741
Q09884,-0.0825186,-0.00176426
O13692,-0.114716,-0.139195
Q08193,-0.253509,-0.0171952
Q03162,-0.221004,0.0359165
P0CX85,-0.0464577,0.115324
O74904,0.16025,0.0508523
Q9UTE4,-0.214977,0.238681
Q03144,0.240008,-0.0150393
Q06835,-0.0164661,-0.196034
Q9UTB8,0.106918,-0.0225875
Q09738,0.113878,-0.0117928
Q10277,-0.0655889,-0.218636
O60145,0.0475063,0.227255
Q06102,0.00677839,-0.0874459
Q9UTD1,0.039635,-0.110256
P22215,-0.212763,-0.120506
O94695,-0.137868,0.164957
Q10181,-0.0613968,-0.0193044
P23796,0.0993883,0.0877986
Q03020,0.207404,0.0152735
Q9UTC6,-0.157808,0.198914
P00163,-0.0397459,0.0395739
P05501,-0.0633353,-0.0942829
O74352,-0.237308,-0.0254207
P39743,0.194451,0.10273
P52891,0.0838491,-0.122455
P50101,-0.103011,-0.217495
P50896,0.173362,-0.130383
P08153,0.185814,0.135836
P40015,-0.0688262,0.0943217
P53236,0.131044,0.194851
P18408,-0.059431,-0.105558
Q10270,-0.259956,-0.153847
P53320,0.172923,-0.0483385
Q9P7X9,0.0786569,0.000760353
Q02776,-0.0803809,0.104181
O13636,-0.238441,0.0672323
O42861,-0.119613,-0.108124
Q09873,0.030059,-0.165816
